peak_audit_id,mode_name,relationship_type,sample_pool,clean_morphology_inclusion,scene,object_hypothesis_id,state_condition,optical_frame,sar_frame,support_azimuth_start_deg,support_azimuth_end_deg,support_radius_min_px,support_radius_max_px,radius_band_width_px,range_band_source,support_area_px,area_ratio_vs_broad,gt_radius_px_posthoc,gt_azimuth_deg_posthoc,gt_inside_support_posthoc,gt_radius_inside_posthoc,top1_peak_value,top2_peak_value,top1_top2_ratio,top1_background_ratio,top2_background_ratio,top1_x,top1_y,top2_x,top2_y,top1_top2_distance_px,local_peak_count_above_bg_p95,scatter_centroid_x,scatter_centroid_y,centroid_residual_px,short_window_frames,short_window_observed_frames,short_window_top1_persistence_rate,short_window_peak_persistence_label,tube_peak_continuity_label,peak_competition_label,sar_image_path,notes,provenance_labels
P00034,object_smoothed_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,168,349,-34.6862,-5.3929,363.75,493.75,130,posthoc_object_smoothed_range_trend_plus_local_median,28476,0.0627,413.397,-20.85,true,true,0.898,0.7608,1.1804,1.8282,1.5488,1068,969,1035,969,33,31,1068,969,73.539,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000349.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00035,scene_residual_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,168,349,-34.6862,-5.3929,322.984,475.548,152.564,posthoc_scene_residual_diagnostic;scene=GM_RM017;median_residual=3.655,31122,0.0685,413.397,-20.85,true,true,0.898,0.7608,1.1804,1.8273,1.548,1068,969,1035,969,33,32,1068,969,52.577,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000349.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00036,broad_fan_baseline,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,168,350,-34.6862,-5.3929,0,1332.7,1332.7,previous_broad_unknown_range_prior,454050,1,412.524,-19.118,true,true,1,0.9961,1.0039,1.9103,1.9029,1146,1299,645,99,1300.385,4,1115.381,1199.156,529.703,349;350;351,3,1,top1_peak_persistent_in_short_window,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000350.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00037,complete_shape_quantile_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,168,350,-34.6862,-5.3929,362.555,450.557,88.002,posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,18306,0.0403,412.524,-19.118,true,true,0.851,0.7373,1.1543,1.7694,1.5329,1080,966,1059,966,21,25,1080,966,67.577,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000350.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00038,state_conditioned_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,168,350,-34.6862,-5.3929,330.611,460.611,130,posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,26307,0.0579,412.524,-19.118,true,true,0.851,0.7373,1.1543,1.7669,1.5308,1080,966,1059,966,21,30,1080,966,61.967,349;350;351,3,1,top1_peak_persistent_in_short_window,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000350.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00039,object_smoothed_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,168,350,-34.6862,-5.3929,362.642,492.642,130,posthoc_object_smoothed_range_trend_plus_local_median,28422,0.0626,412.524,-19.118,true,true,0.851,0.7373,1.1543,1.7664,1.5303,1080,966,1059,966,21,31,1080,966,81.5,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000350.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00040,scene_residual_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,168,350,-34.6862,-5.3929,322.984,475.548,152.564,posthoc_scene_residual_diagnostic;scene=GM_RM017;median_residual=3.655,31122,0.0685,412.524,-19.118,true,true,0.851,0.7373,1.1543,1.7654,1.5295,1080,966,1059,966,21,32,1080,966,63.686,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000350.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00041,broad_fan_baseline,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,168,351,-34.6862,-5.3929,0,1332.7,1332.7,previous_broad_unknown_range_prior,454050,1,412.344,-19.327,true,true,1,0.9922,1.0079,1.8982,1.8833,1146,1299,1152,1326,27.659,3,1137.86,1251.732,586.846,349;350;351,3,1,top1_peak_persistent_in_short_window,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000351.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00042,complete_shape_quantile_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,168,351,-34.6862,-5.3929,362.555,450.557,88.002,posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,18306,0.0403,412.344,-19.327,true,true,0.8235,0.7333,1.123,1.6994,1.5132,1077,969,972,969,105,23,1077,969,65.55,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000351.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00043,state_conditioned_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,168,351,-34.6862,-5.3929,330.611,460.611,130,posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,26307,0.0579,412.344,-19.327,true,true,0.8235,0.7333,1.123,1.697,1.5111,1077,969,972,969,105,30,1077,969,59.421,349;350;351,3,1,top1_peak_persistent_in_short_window,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000351.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00044,object_smoothed_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,168,351,-34.6862,-5.3929,361.662,491.662,130,posthoc_object_smoothed_range_trend_plus_local_median,28341,0.0624,412.344,-19.327,true,true,0.8235,0.7333,1.123,1.6965,1.5107,1077,969,972,969,105,32,1077,969,79.55,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000351.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00045,scene_residual_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,168,351,-34.6862,-5.3929,322.984,475.548,152.564,posthoc_scene_residual_diagnostic;scene=GM_RM017;median_residual=3.655,31122,0.0685,412.344,-19.327,true,true,0.8235,0.7333,1.123,1.6956,1.5099,1077,969,972,969,105,34,1077,969,61.319,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000351.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00046,broad_fan_baseline,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,169,352,-33.0907,-3.7215,0,1332.7,1332.7,previous_broad_unknown_range_prior,455220,1,404.36,-18.252,true,true,1,0.9922,1.0079,1.895,1.8801,1146,1299,1152,1326,27.659,3,1137.319,1244.391,579.397,351;352;353;354,4,1,top1_peak_persistent_in_short_window,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000352.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00047,complete_shape_quantile_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,169,352,-33.0907,-3.7215,362.555,450.557,88.002,posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,18378,0.0404,404.36,-18.252,true,true,0.8157,0.7373,1.1064,1.6799,1.5184,1086,963,978,969,108.167,25,1086,963,63.041,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000352.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00048,state_conditioned_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,169,352,-33.0907,-3.7215,330.611,460.611,130,posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,26370,0.0579,404.36,-18.252,true,true,0.8157,0.7373,1.1064,1.6777,1.5164,1086,963,978,969,108.167,28,1086,963,57.442,351;352;353;354,4,1,top1_peak_persistent_in_short_window,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000352.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00049,object_smoothed_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,169,352,-33.0907,-3.7215,358.896,488.896,130,posthoc_object_smoothed_range_trend_plus_local_median,28269,0.0621,404.36,-18.252,true,true,0.8157,0.7373,1.1064,1.6773,1.516,1086,963,978,969,108.167,32,1086,963,74.388,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000352.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00050,scene_residual_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,169,352,-33.0907,-3.7215,322.984,475.548,152.564,posthoc_scene_residual_diagnostic;scene=GM_RM017;median_residual=3.655,31221,0.0686,404.36,-18.252,true,true,0.8157,0.7373,1.1064,1.6763,1.5151,1086,963,978,969,108.167,32,1086,963,59.146,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000352.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00051,broad_fan_baseline,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,169,353,-33.0907,-3.7215,0,1332.7,1332.7,previous_broad_unknown_range_prior,455220,1,404.841,-17.391,true,true,1,0.9922,1.0079,1.9045,1.8895,1146,1299,1152,1326,27.659,3,1137.321,1244.402,579.408,351;352;353;354,4,1,top1_peak_persistent_in_short_window,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000353.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00052,complete_shape_quantile_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,169,353,-33.0907,-3.7215,362.555,450.557,88.002,posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,18378,0.0404,404.841,-17.391,true,true,0.8196,0.749,1.0942,1.698,1.5518,1095,963,1062,969,33.541,23,1095,963,71.707,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_or_centroid_continuity_observed,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000353.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00053,state_conditioned_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,169,353,-33.0907,-3.7215,330.611,460.611,130,posthoc_state_conditioned_range_band;posthoc_complete_shape_quantile_neighborhood;feature=bbox_height_px;neighbors=26,26370,0.0579,404.841,-17.391,true,true,0.8196,0.749,1.0942,1.6957,1.5496,1095,963,1062,969,33.541,26,1095,963,66.371,351;352;353;354,4,1,top1_peak_persistent_in_short_window,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000353.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00054,object_smoothed_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,169,353,-33.0907,-3.7215,356.01,486.01,130,posthoc_object_smoothed_range_trend_plus_local_median,28080,0.0617,404.841,-17.391,true,true,0.8196,0.7529,1.0885,1.6953,1.5574,1095,963,924,906,180.25,28,1095,963,80.511,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000353.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
P00055,scene_residual_range_band,support_region_range_band_peak_competition_diagnostic,paired_optical_object_sar_gt,true,GM_RM017,oty1t_obj_GM_RM017_bytetrack_bt_0010,complete,169,353,-33.0907,-3.7215,322.984,475.548,152.564,posthoc_scene_residual_diagnostic;scene=GM_RM017;median_residual=3.655,31221,0.0686,404.841,-17.391,true,true,0.8196,0.749,1.0942,1.6943,1.5484,1095,963,1062,969,33.541,26,1095,963,68.004,,,,not_recomputed_for_secondary_posthoc_mode,tube_peak_variable_or_competing,serious_peak_competition_or_clutter,D:\profile\research\data\GM_RM017\GM_RM017_SARframes\000353.png,SAR image observation diagnostic inside optical-derived support; not a selector score.,runtime_safe_optical_evidence;runtime_safe_temporal_evidence;SAR_image_observation;SAR_GT_posthoc_evidence;hypothesis_to_validate
