experiment_id,experiment_type,method,physical_vehicle_id,source_pair_id,sar_frame,persistent_hypothesis_id,parent_hypothesis_ids,branch_status,association_event,support_frames,assembly_id,hypothesis_region,hypothesis_centroid,hypothesis_azimuth,hypothesis_radial,velocity_px,area_ratio_vs_source,single_search_ratio,total_hypothesis_area,total_search_area,total_search_ratio,hypothesis_count,hypothesis_budget_exceeded,notes
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,28,OPEN_WHITE_0204_TO_0207_c1d_28_01,OPEN_WHITE_0204_TO_0207_C1D_h001,active,branch_split,2,C1D_OPEN_WHITE_0204_TO_0207_28_OPEN_WHITE_0204_TO_0207_C1D_h001_a001,"1033.000,1109.000,1201.000,1205.000","1124.791,1160.472",-9.899875,175.807068,"8.392,-23.303",1.227194,0.015625,18688,41068.94,0.015625,4,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,28,OPEN_WHITE_0204_TO_0207_c1d_28_02,OPEN_WHITE_0204_TO_0207_C1D_h001,active,branch_split,2,C1D_OPEN_WHITE_0204_TO_0207_28_OPEN_WHITE_0204_TO_0207_C1D_h001_a002,"1009.000,1125.000,1025.000,1141.000","1015.105,1134.105",-35.255325,240.643845,"-101.295,-49.670",0.019479,0.015625,18688,41068.94,0.015625,4,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,28,OPEN_WHITE_0204_TO_0207_c1d_28_03,OPEN_WHITE_0204_TO_0207_C1D_h001,active,branch_split,2,C1D_OPEN_WHITE_0204_TO_0207_28_OPEN_WHITE_0204_TO_0207_C1D_h001_a004,"1217.000,1181.000,1233.000,1213.000","1221.960,1197.840",27.203241,149.276764,"105.560,14.065",0.038959,0.015625,18688,41068.94,0.015625,4,false,
OPEN_WHITE_0204_TO_0207,open_loop,C1D,PV_GM19_WHITE_SUV_NEAR_FIELD,WGV35A_PAIR_0204,28,OPEN_WHITE_0204_TO_0207_c1d_28_04,OPEN_WHITE_0204_TO_0207_C1D_h001,active,branch_split,2,C1D_OPEN_WHITE_0204_TO_0207_28_OPEN_WHITE_0204_TO_0207_C1D_h001_a005,"1097.000,1205.000,1153.000,1237.000","1128.524,1222.026",-13.104463,111.844467,"12.124,38.251",0.136355,0.015625,18688,41068.94,0.015625,4,false,
OPEN_SILVER_0208_TO_0213,open_loop,C1C,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,213,OPEN_SILVER_0208_TO_0213_c1c_213_01,OPEN_SILVER_0208_TO_0213_C1C_h001,candidate_compact_branch,branch_continue,2,C1C_OPEN_SILVER_0208_TO_0213_213_a001,"1007.000,1212.000,1023.000,1244.000","1013.488,1225.537",-53.255222,175.678467,"-37.417,36.719",0.039373,0.01702,512,44734.9816,0.01702,1,false,
OPEN_SILVER_0208_TO_0213,open_loop,C1C,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,214,OPEN_SILVER_0208_TO_0213_c1c_214_01,OPEN_SILVER_0208_TO_0213_c1c_213_01,candidate_compact_branch,branch_continue,3,C1C_OPEN_SILVER_0208_TO_0213_214_a001,"965.000,1181.000,1116.000,1245.000","1054.567,1210.635",-39.096268,157.638535,"41.080,-14.902",0.743165,0.016098,9664,42312.517034,0.016098,1,false,
OPEN_SILVER_0208_TO_0213,open_loop,C1C,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,219,OPEN_SILVER_0208_TO_0213_c1c_219_01,OPEN_SILVER_0208_TO_0213_c1c_214_01,candidate_compact_branch,branch_continue,4,C1C_OPEN_SILVER_0208_TO_0213_219_a001,"1188.000,1123.000,1212.000,1147.000","1198.763,1139.421",13.194038,196.39743,"144.196,-71.214",0.044295,0.01702,576,44734.9816,0.01702,1,false,
OPEN_SILVER_0208_TO_0213,open_loop,C1C,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,224,OPEN_SILVER_0208_TO_0213_c1c_224_01,OPEN_SILVER_0208_TO_0213_c1c_219_01,candidate_compact_branch,branch_continue,5,C1C_OPEN_SILVER_0208_TO_0213_224_a001,"1427.000,1107.000,1482.000,1147.000","1450.425,1130.750",55.992664,357.664001,"251.662,-8.671",0.169181,0.01702,2200,44734.9816,0.01702,1,false,
OPEN_SILVER_0208_TO_0213,open_loop,C1C,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,225,OPEN_SILVER_0208_TO_0213_c1c_225_01,OPEN_SILVER_0208_TO_0213_c1c_224_01,candidate_compact_branch,branch_continue,6,C1C_OPEN_SILVER_0208_TO_0213_225_a001,"1563.000,1041.000,1659.000,1097.000","1595.696,1059.134",58.407345,518.578918,"145.271,-71.616",0.413416,0.01702,5376,44734.9816,0.01702,1,false,
OPEN_SILVER_0208_TO_0213,open_loop,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,213,OPEN_SILVER_0208_TO_0213_c1d_213_01,OPEN_SILVER_0208_TO_0213_C1D_h001,active,branch_continue,2,C1D_OPEN_SILVER_0208_TO_0213_213_OPEN_SILVER_0208_TO_0213_C1D_h001_a001,"1007.000,1212.000,1023.000,1244.000","1013.488,1225.537",-53.255222,175.678467,"-37.417,36.719",0.039373,0.01702,512,44734.9816,0.01702,1,false,
OPEN_SILVER_0208_TO_0213,open_loop,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,214,OPEN_SILVER_0208_TO_0213_c1d_214_01,OPEN_SILVER_0208_TO_0213_c1d_213_01,active,branch_continue,3,C1D_OPEN_SILVER_0208_TO_0213_214_OPEN_SILVER_0208_TO_0213_c1d_213_01_a001,"965.000,1181.000,1116.000,1245.000","1054.567,1210.635",-39.096268,157.638535,"41.080,-14.902",0.743165,0.016098,9664,42312.517034,0.016098,1,false,
OPEN_SILVER_0208_TO_0213,open_loop,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,219,OPEN_SILVER_0208_TO_0213_c1d_219_01,OPEN_SILVER_0208_TO_0213_c1d_214_01,active,branch_continue,4,C1D_OPEN_SILVER_0208_TO_0213_219_OPEN_SILVER_0208_TO_0213_c1d_214_01_a001,"1188.000,1123.000,1212.000,1147.000","1198.763,1139.421",13.194038,196.39743,"144.196,-71.214",0.044295,0.01702,576,44734.9816,0.01702,1,false,
OPEN_SILVER_0208_TO_0213,open_loop,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,224,OPEN_SILVER_0208_TO_0213_c1d_224_01,OPEN_SILVER_0208_TO_0213_c1d_219_01,active,branch_continue,5,C1D_OPEN_SILVER_0208_TO_0213_224_OPEN_SILVER_0208_TO_0213_c1d_219_01_a001,"1427.000,1107.000,1482.000,1147.000","1450.425,1130.750",55.992664,357.664001,"251.662,-8.671",0.169181,0.01702,2200,44734.9816,0.01702,1,false,
OPEN_SILVER_0208_TO_0213,open_loop,C1D,PV_GM19_SILVER_MPV_NEAR_FIELD,WGV35A_PAIR_0208,225,OPEN_SILVER_0208_TO_0213_c1d_225_01,OPEN_SILVER_0208_TO_0213_c1d_224_01,active,branch_continue,6,C1D_OPEN_SILVER_0208_TO_0213_225_OPEN_SILVER_0208_TO_0213_c1d_224_01_a001,"1563.000,1041.000,1659.000,1097.000","1595.696,1059.134",58.407345,518.578918,"145.271,-71.616",0.413416,0.01702,5376,44734.9816,0.01702,1,false,
