template_id,independent_geometry_id,sar_frame,template_family,template_axis,template_operation,delta_m,delta_px,rotation_deg,measurement_source,proxy_formula_used,background_mode,sensitivity_background_mode,counterfactual_background_sensitivity_status,base_background_subtracted_energy,measured_background_subtracted_energy,energy_delta_measured,base_inner_energy_density,measured_inner_energy_density,inner_density_delta_measured,base_outer_band_energy_density,measured_outer_band_energy_density,outer_density_delta_measured,measured_inner_outer_density_ratio,base_component_count,measured_component_count,component_count_delta_measured,measured_largest_component_pixels,measured_range_p50_width_m,measured_range_p80_width_m,measured_range_p90_width_m,range_p80_delta_m_measured,measured_azimuth_p50_width_m,measured_azimuth_p80_width_m,measured_azimuth_p90_width_m,azimuth_p80_delta_m_measured,measured_response_axis_image_deg,measured_response_axis_to_range_signed_deg,measured_response_axis_to_range_acute_deg,axis_angle_delta_deg_measured,measured_principal_axis_ratio,measured_axis_orientation_status,measured_vehicle_projection_envelope_status,measured_aspect_angle_candidate_deg
GM019IG0097_T03,GM019IG0097,271,center_shift,azimuth,shift,-0.15,-5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,241737,242685,948,7.988665,8.020258,0.031594,3.339138,3.3874,0.048262,2.367674,800,808,8,17903,1.68013,3.336906,3.875258,-0.004054,1.994067,3.554712,4.360415,0.018934,7.305575,80.413492,80.413492,1.693836,1.137775,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,51
GM019IG0097_T04,GM019IG0097,271,center_shift,azimuth,shift,0.15,5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,241737,240454,-1283,7.988665,7.946528,-0.042137,3.339138,3.235148,-0.10399,2.456311,800,800,0,17696,1.69724,3.347447,3.879191,0.006487,1.974687,3.507964,4.274744,-0.027813,3.594438,76.702355,76.702355,2.017301,1.117901,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,51
GM019IG0097_T05,GM019IG0097,271,center_shift,range,shift,-0.3,-10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,241737,233315,-8422,7.988665,7.710598,-0.278066,3.339138,3.603315,0.264177,2.139863,800,826,26,17224,1.598797,3.246735,3.737162,-0.094226,1.898625,3.461824,4.30945,-0.073953,1.067011,74.174927,74.174927,4.544729,1.134414,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,52
GM019IG0097_T06,GM019IG0097,271,center_shift,range,shift,0.3,10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,241737,243084,1347,7.988665,8.033445,0.04478,3.339138,4.006906,0.667768,2.0049,800,773,-27,18020,1.70324,3.304308,3.898571,-0.036652,2.083792,3.620516,4.377079,0.084739,7.367041,80.474957,80.474957,1.755301,1.165361,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,72
GM019IG0097_T07,GM019IG0097,271,center_shift,azimuth,shift,-0.3,-10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,241737,243044,1307,7.988665,8.031326,0.042662,3.339138,3.611004,0.271866,2.224126,800,821,21,17923,1.669872,3.334676,3.874812,-0.006285,1.996783,3.563429,4.373795,0.027652,9.212963,82.320879,82.320879,3.601223,1.143302,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,50
GM019IG0097_T08,GM019IG0097,271,center_shift,azimuth,shift,0.3,10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,241737,239080,-2657,7.988665,7.900337,-0.088328,3.339138,3.214542,-0.124595,2.457686,800,802,2,17526,1.704903,3.35434,3.88142,0.01338,1.962807,3.479704,4.222441,-0.056073,1.756563,74.86448,74.86448,3.855176,1.107716,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,51
GM019IG0097_T09,GM019IG0097,271,center_shift,range,shift,-0.45,-15,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,241737,228798,-12939,7.988665,7.561071,-0.427594,3.339138,3.285359,-0.053778,2.301444,800,850,50,16888,1.552211,3.178052,3.659155,-0.162908,1.870689,3.447674,4.311113,-0.088103,178.981556,72.089472,72.089472,6.630184,1.144649,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,55
GM019IG0097_T10,GM019IG0097,271,center_shift,range,shift,0.45,15,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,241737,243606,1869,7.988665,8.05043,0.061765,3.339138,3.883978,0.54484,2.072728,800,746,-54,18164,1.707457,3.291536,3.906842,-0.049424,2.14692,3.66921,4.410285,0.133433,9.807244,82.91516,82.91516,4.195504,1.177537,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,54
GM019IG0097_T11,GM019IG0097,271,center_shift,azimuth,shift,-0.45,-15,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,241737,243610,1873,7.988665,8.050296,0.061631,3.339138,3.614428,0.27529,2.227267,800,835,35,17963,1.663263,3.331797,3.873757,-0.009163,2.002176,3.5762,4.395567,0.040423,10.849306,83.957222,83.957222,5.237566,1.155944,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,56
GM019IG0097_T12,GM019IG0097,271,center_shift,azimuth,shift,0.45,15,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,241737,237760,-3977,7.988665,7.856978,-0.131687,3.339138,3.195135,-0.144002,2.459044,800,785,-15,17355,1.713782,3.359449,3.883245,0.018489,1.951252,3.452053,4.175694,-0.083725,179.431875,72.539792,72.539792,6.179864,1.10192,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,50
GM019IG0097_T13,GM019IG0097,271,single_boundary_shift,range_min,move,-0.15,-5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,241737,245760,4023,7.988665,7.859541,-0.129124,3.339138,2.998364,-0.340773,2.621276,800,835,35,18205,1.725945,3.43324,3.943494,0.092279,1.973633,3.526006,4.312613,-0.009771,179.653488,72.761404,72.761404,5.958252,1.105224,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,50
GM019IG0097_T14,GM019IG0097,271,single_boundary_shift,range_min,move,0.15,5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,241737,236705,-5032,7.988665,8.092202,0.103537,3.339138,3.663022,0.323884,2.20916,800,759,-41,17392,1.635004,3.198486,3.795912,-0.142474,2.007609,3.552441,4.338318,0.016664,9.129113,82.237029,82.237029,3.517373,1.16695,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,58
GM019IG0097_T15,GM019IG0097,271,single_boundary_shift,range_max,move,-0.15,-5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,241737,234430,-7307,7.988665,8.014427,0.025762,3.339138,3.909167,0.57003,2.050162,800,773,-27,17170,1.610231,3.238788,3.760435,-0.102172,1.949589,3.50691,4.329601,-0.028867,7.178343,80.286259,80.286259,1.566603,1.155068,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,51
GM019IG0097_T16,GM019IG0097,271,single_boundary_shift,range_max,move,0.15,5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,241737,247063,5326,7.988665,7.901212,-0.087453,3.339138,3.619411,0.280274,2.18301,800,836,36,18352,1.738109,3.454445,3.967862,0.113484,2.010771,3.551509,4.329317,0.015732,4.090105,77.198021,77.198021,1.521635,1.109302,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,50
GM019IG0097_T17,GM019IG0097,271,single_boundary_shift,azimuth_min,move,-0.15,-5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,241737,243670,1933,7.988665,7.858041,-0.130624,3.339138,3.266558,-0.07258,2.405603,800,849,49,17999,1.676805,3.331797,3.874366,-0.009163,2.002784,3.577254,4.397838,0.041477,6.902729,80.010645,80.010645,1.290989,1.14896,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,56
GM019IG0097_T18,GM019IG0097,271,single_boundary_shift,azimuth_min,move,0.15,5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,241737,239797,-1940,7.988665,8.125957,0.137292,3.339138,3.363229,0.024091,2.416118,800,763,-37,17625,1.697685,3.35134,3.87992,0.01038,1.968524,3.493976,4.248877,-0.041801,3.848633,76.95655,76.95655,1.763106,1.109591,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,51
GM019IG0097_T19,GM019IG0097,271,single_boundary_shift,azimuth_max,move,-0.15,-5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,241737,240752,-985,7.988665,8.158319,0.169654,3.339138,3.462724,0.123587,2.356041,800,759,-41,17710,1.694361,3.347123,3.877366,0.006163,1.977079,3.514572,4.286461,-0.021205,5.959573,79.067489,79.067489,0.347833,1.117209,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,51
GM019IG0097_T20,GM019IG0097,271,single_boundary_shift,azimuth_max,move,0.15,5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,241737,242394,657,7.988665,7.816892,-0.171773,3.339138,3.213137,-0.126,2.432791,800,837,37,17877,1.691239,3.337068,3.875866,-0.003892,1.99135,3.547778,4.349427,0.012001,5.284945,78.392861,78.392861,0.326795,1.136735,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,50
GM019IG0097_T21,GM019IG0097,271,single_boundary_shift,range_min,move,-0.3,-10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,241737,248692,6955,7.988665,7.704691,-0.283974,3.339138,2.821726,-0.517411,2.730488,800,881,81,18498,1.753434,3.491259,4.000622,0.150299,1.968362,3.520735,4.30645,-0.015042,172.643106,65.751022,65.751022,12.968633,1.096414,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,46
GM019IG0097_T22,GM019IG0097,271,single_boundary_shift,range_min,move,0.3,10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,241737,231372,-10365,7.988665,8.192769,0.204104,3.339138,3.795681,0.456543,2.158445,800,721,-79,16909,1.578363,3.061121,3.699294,-0.279839,2.031936,3.576646,4.356806,0.040869,11.080755,84.188671,84.188671,5.469016,1.21227,AXIS_MULTI_COMPONENT_AMBIGUOUS,WITHIN_VEHICLE_PROJECTION_ENVELOPE,61
GM019IG0097_T23,GM019IG0097,271,single_boundary_shift,range_max,move,-0.3,-10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,241737,226360,-15377,7.988665,8.015297,0.026632,3.339138,4.157715,0.818578,1.927813,800,745,-55,16532,1.529223,3.130858,3.602189,-0.210102,1.913667,3.47565,4.327331,-0.060127,9.693002,82.800918,82.800918,4.081262,1.18255,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,57
GM019IG0097_T24,GM019IG0097,271,single_boundary_shift,range_max,move,0.3,10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,241737,253449,11712,7.988665,7.852066,-0.136598,3.339138,3.557139,0.218001,2.207411,800,852,52,18917,1.798682,3.557388,4.106889,0.216427,2.040207,3.584593,4.346873,0.048816,177.936409,71.044325,71.044325,7.675331,1.09682,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,47
GM019IG0097_T25,GM019IG0097,271,single_boundary_shift,azimuth_min,move,-0.3,-10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,241737,245447,3710,7.988665,7.72818,-0.260485,3.339138,3.333513,-0.005625,2.318329,800,891,91,18160,1.66598,3.32308,3.872703,-0.01788,2.018272,3.619178,4.471913,0.0834,7.868418,80.976335,80.976335,2.256679,1.169135,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,55
GM019IG0097_T26,GM019IG0097,271,single_boundary_shift,azimuth_min,move,0.3,10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,241737,238080,-3657,7.988665,8.277588,0.288924,3.339138,3.331532,-0.007605,2.484619,800,727,-73,17440,1.705795,3.359611,3.882353,0.01865,1.953928,3.459107,4.187127,-0.07667,1.701587,74.809504,74.809504,3.910152,1.094738,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,50
GM019IG0097_T27,GM019IG0097,271,single_boundary_shift,azimuth_max,move,-0.3,-10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,241737,239334,-2403,7.988665,8.321188,0.332523,3.339138,3.62468,0.285542,2.295703,800,730,-70,17569,1.696469,3.35434,3.879474,0.01338,1.965078,3.485097,4.231442,-0.050681,6.916147,80.024064,80.024064,1.304408,1.101786,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,51
GM019IG0097_T28,GM019IG0097,271,single_boundary_shift,azimuth_max,move,0.3,10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,241737,242737,1000,7.988665,7.642853,-0.345812,3.339138,3.225121,-0.114017,2.369788,800,875,75,17892,1.690631,3.335406,3.875582,-0.005555,1.994675,3.556333,4.362807,0.020556,5.290541,78.398458,78.398458,0.321198,1.141269,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,51
GM019IG0097_T29,GM019IG0097,271,scale_resize,range,resize,-0.15,-5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,241737,236310,-5427,7.988665,8.078974,0.090309,3.339138,3.692265,0.353127,2.188081,800,771,-29,17268,1.630381,3.226178,3.790073,-0.114782,1.979795,3.535453,4.331547,-0.000324,8.224177,81.332093,81.332093,2.612437,1.157159,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,57
GM019IG0097_T30,GM019IG0097,271,scale_resize,range,resize,0.15,5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,241737,246839,5102,7.988665,7.894301,-0.094364,3.339138,3.203381,-0.135757,2.464366,800,834,34,18304,1.736162,3.453715,3.963199,0.112755,1.992405,3.539669,4.319222,0.003892,2.227454,75.335371,75.335371,3.384285,1.103603,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,49
GM019IG0097_T31,GM019IG0097,271,scale_resize,azimuth,resize,-0.15,-5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,241737,240293,-1444,7.988665,8.142213,0.153548,3.339138,3.435782,0.096645,2.369828,800,768,-32,17672,1.696023,3.348785,3.878582,0.007825,1.973349,3.504963,4.268135,-0.030814,4.950015,78.057932,78.057932,0.661724,1.113224,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,51
GM019IG0097_T32,GM019IG0097,271,scale_resize,azimuth,resize,0.15,5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,241737,243126,1389,7.988665,7.840245,-0.14842,3.339138,3.221102,-0.118036,2.434026,800,843,43,17943,1.68309,3.333622,3.874812,-0.007339,1.99723,3.565051,4.377686,0.029274,6.066912,79.174828,79.174828,0.455172,1.143829,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,50
GM019IG0097_T33,GM019IG0097,271,scale_resize,range,resize,-0.3,-10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,241737,229398,-12339,7.988665,8.122583,0.133918,3.339138,4.246018,0.906881,1.912988,800,732,-68,16756,1.557604,3.099598,3.661871,-0.241362,1.970632,3.527506,4.347035,-0.008271,10.009705,83.117622,83.117622,4.397966,1.196827,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,57
GM019IG0097_T34,GM019IG0097,271,scale_resize,range,resize,0.3,10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,241737,251086,9349,7.988665,7.778859,-0.209806,3.339138,3.279451,-0.059686,2.372,800,871,71,18751,1.775369,3.537277,4.052032,0.196317,1.997392,3.542832,4.31983,0.007055,176.855879,69.963795,69.963795,8.755861,1.088884,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,45
GM019IG0097_T35,GM019IG0097,271,scale_resize,azimuth,resize,-0.3,-10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,241737,238812,-2925,7.988665,8.303616,0.314951,3.339138,3.488914,0.149777,2.38,800,722,-78,17529,1.700848,3.357057,3.880691,0.016096,1.960253,3.473987,4.213116,-0.06179,4.055212,77.163128,77.163128,1.556528,1.098069,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,50
GM019IG0097_T36,GM019IG0097,271,scale_resize,azimuth,resize,0.3,10,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,241737,244327,2590,7.988665,7.6934,-0.295265,3.339138,3.14328,-0.195858,2.447571,800,886,86,18070,1.676967,3.328797,3.874082,-0.012163,2.008339,3.593026,4.423543,0.057249,6.55121,79.659126,79.659126,0.93947,1.15697,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,56
GM019IG0097_T37,GM019IG0097,271,local_region_rotation,local_region,rotate,0,0,-30,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,241737,250828,9091,7.988665,8.289095,0.30043,3.339138,3.408011,0.068873,2.432238,800,677,-123,19284,1.707457,3.508572,4.292948,0.167612,1.942981,3.464054,4.294732,-0.071723,155.449228,48.557145,48.557145,30.162511,1.264224,AXIS_MULTI_COMPONENT_AMBIGUOUS,WITHIN_VEHICLE_PROJECTION_ENVELOPE,42
GM019IG0097_T38,GM019IG0097,271,local_region_rotation,local_region,rotate,0,0,-15,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,241737,247687,5950,7.988665,8.184212,0.195547,3.339138,4.165466,0.826328,1.964777,800,699,-101,18745,1.732108,3.461824,4.116944,0.120864,2.005501,3.566105,4.30945,0.030328,160.162154,53.27007,53.27007,25.449586,1.243762,AXIS_MULTI_COMPONENT_AMBIGUOUS,WITHIN_VEHICLE_PROJECTION_ENVELOPE,49
GM019IG0097_T39,GM019IG0097,271,local_region_rotation,local_region,rotate,0,0,-10,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,241737,244795,3058,7.988665,8.089188,0.100523,3.339138,3.902762,0.563625,2.072683,800,744,-56,18365,1.714674,3.422739,4.002284,0.081779,1.999338,3.565659,4.32656,0.029881,165.37058,58.478496,58.478496,20.24116,1.21017,AXIS_MULTI_COMPONENT_AMBIGUOUS,WITHIN_VEHICLE_PROJECTION_ENVELOPE,52
GM019IG0097_T40,GM019IG0097,271,local_region_rotation,local_region,rotate,0,0,-5,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,241737,242251,514,7.988665,8.005651,0.016986,3.339138,3.930548,0.59141,2.036777,800,784,-16,18030,1.696023,3.385154,3.895125,0.044194,1.988066,3.548387,4.333209,0.01261,174.48392,67.591836,67.591836,11.12782,1.160412,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,48
GM019IG0097_T41,GM019IG0097,271,local_region_rotation,local_region,rotate,0,0,5,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,241737,241080,-657,7.988665,7.968006,-0.020659,3.339138,3.303423,-0.035714,2.412045,800,816,16,17701,1.676238,3.356002,3.86281,0.015042,1.974849,3.513194,4.320438,-0.022583,19.654287,-87.237797,87.237797,14.042548,1.119877,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,51
GM019IG0097_T42,GM019IG0097,271,local_region_rotation,local_region,rotate,0,0,10,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,241737,240438,-1299,7.988665,7.945737,-0.042928,3.339138,3.595475,0.256337,2.209927,800,822,22,17617,1.660709,3.336784,3.892692,-0.004176,1.961307,3.493692,4.321167,-0.042085,34.279484,-72.6126,72.6126,28.667744,1.136886,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,52
GM019IG0097_T43,GM019IG0097,271,local_region_rotation,local_region,rotate,0,0,15,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,241737,242624,887,7.988665,8.017978,0.029313,3.339138,3.783149,0.444012,2.119392,800,822,22,17787,1.670196,3.354218,3.979254,0.013258,1.961469,3.496692,4.320154,-0.039085,44.001995,-62.890089,62.890089,38.390255,1.162001,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,51
GM019IG0097_T44,GM019IG0097,271,local_region_rotation,local_region,rotate,0,0,30,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,241737,247072,5335,7.988665,8.164431,0.175766,3.339138,3.707458,0.368321,2.202164,800,770,-30,18304,1.658155,3.427685,4.178694,0.086725,1.868419,3.386978,4.26181,-0.148799,55.722482,-51.169602,51.169602,50.110742,1.194685,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,44
GM019IG0097_T45,GM019IG0097,271,local_region_rotation,local_region,rotate,0,0,90,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,241737,261232,19495,7.988665,8.632915,0.64425,3.339138,3.752073,0.412935,2.300839,800,641,-159,19710,2.230929,4.14265,4.893212,0.801689,1.820941,3.218961,3.778194,-0.316816,110.39067,3.498587,3.498587,75.221069,1.27287,AXIS_MULTI_COMPONENT_AMBIGUOUS,WITHIN_VEHICLE_PROJECTION_ENVELOPE,12
GM019IG0098_T01,GM019IG0098,271,center_shift,range,shift,-0.15,-5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_SENSITIVE,274421,269611,-4810,8.165348,8.023182,-0.142166,3.065734,3.505144,0.43941,2.288974,800,824,24,20055,1.756373,3.477653,3.988976,-0.057826,1.982994,3.576012,4.405272,-0.024379,170.366805,62.772508,62.772508,2.130582,1.119742,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,49
GM019IG0098_T02,GM019IG0098,271,center_shift,range,shift,0.15,5,0,REAL_SAR_GRAY_REMEASURED,false,BASE_REGION_FROZEN_BACKGROUND,PERTURBED_LOCAL_RING,COUNTERFACTUAL_BACKGROUND_STABLE,274421,277208,2787,8.165348,8.249256,0.083909,3.065734,3.616988,0.551254,2.280698,800,768,-32,20711,1.822592,3.588539,4.120107,0.05306,2.036729,3.619961,4.419275,0.019571,175.959193,68.364895,68.364895,3.461805,1.097424,AXIS_NEAR_ISOTROPIC,WITHIN_VEHICLE_PROJECTION_ENVELOPE,46
