association_id,sar_frame,response_track_id,component_id,previous_response_x,previous_response_y,predicted_response_x,predicted_response_y,observed_response_x,observed_response_y,target_displacement_x,target_displacement_y,response_self_displacement_x,response_self_displacement_y,relative_to_target_x,relative_to_target_y,response_residual_px,motion_residual_px,relative_position_residual_px,shape_change_px,orientation_change_deg,energy_change,background_conflict,background_track_id,consecutive_support_frames,missing_frames,evidence_state,same_motion_supported
ASSOC_000393_RT_D1_0008,393,RT_D1_0008,D1OBS_000393_0021,1315.163128,914.997765,1334.096779,925.640213,1319.875053,956.089188,6.620663,-0.260475,4.711924,41.091423,13.836208,12.204673,40.98355,41.395926,40.98355,24,248.435624,1482,false,,1,0,temporally_supported_response,false
ASSOC_000393_RT_D1_0009,393,RT_D1_0009,D1OBS_000393_0029,1384.875512,1007.077805,1396.070948,1007.257159,1389.424545,1006.965742,6.620663,-0.260475,4.549033,-0.112064,83.3857,63.081227,8.113157,2.07694,8.113157,3,21.177707,-136,false,,6,0,same_motion_supported,true
ASSOC_000393_RT_D1_0011,393,RT_D1_0011,D1OBS_000393_0016,1279.933801,924.555667,1283.083657,922.718254,1286.147638,924.330709,6.620663,-0.260475,6.213836,-0.224958,-19.891207,-19.553806,4.222399,0.408374,4.222399,1,4.021672,19,false,,20,0,same_motion_supported,true
ASSOC_000393_RT_D1_0012,393,RT_D1_0012,D1OBS_000393_0013,1230.679945,911.919299,1237.681048,913.597037,1238.714614,911.611623,6.620663,-0.260475,8.034669,-0.307677,-67.32423,-32.272892,2.729674,1.414794,2.729674,14,252.528809,-1174,false,,13,0,same_motion_supported,true
ASSOC_000393_RT_D1_0013,393,RT_D1_0013,D1OBS_000393_0017,1216.988107,931.643447,1228.08613,930.436565,1222.9868,932.6032,6.620663,-0.260475,5.998693,0.959753,-83.052045,-11.281315,6.756744,1.3696,6.756744,17,243.61812,-1620,false,,12,0,same_motion_supported,true
ASSOC_000393_RT_D1_0014,393,RT_D1_0014,D1OBS_000393_0014,1382.561133,934.108108,1376.813033,927.160142,1373.850746,920.678483,6.620663,-0.260475,-8.710386,-13.429626,67.811902,-23.206032,8.690857,20.210582,8.690857,14,107.131833,831,false,,2,0,temporally_supported_response,false
ASSOC_000394_RT_D1_0001,394,RT_D1_0001,D1OBS_000394_0025,1381.245997,958.759412,1384.789439,959.99645,1386.505339,958.378964,6.614076,0.663473,5.259341,-0.380447,73.875946,10.531164,2.875715,1.710285,2.875715,20,1.15647,1653,false,,35,0,same_motion_supported,true
ASSOC_000394_RT_D1_0002,394,RT_D1_0002,D1OBS_000394_0024,1275.556328,965.311,1286.65835,965.052269,1283.648266,965.403137,6.614076,0.663473,8.091938,0.092136,-28.981126,17.555336,3.695688,1.584457,3.695688,80,0.39985,13117,false,,35,0,same_motion_supported,true
ASSOC_000394_RT_D1_0003,394,RT_D1_0003,D1OBS_000394_0031,1389.244316,995.23007,1396.470406,997.141723,1395.857763,993.965476,6.614076,0.663473,6.613446,-1.264593,83.22837,46.117676,3.944868,1.928066,3.944868,24,10.908244,1770,false,,21,0,same_motion_supported,true
ASSOC_000394_RT_D1_0004,394,RT_D1_0004,D1OBS_000394_0015,1331.466667,900.504981,1335.221262,905.65929,1338.183828,900.737208,6.614076,0.663473,6.717162,0.232227,25.554435,-47.110593,7.005956,0.443396,7.005956,4,4.622952,278,false,,21,0,same_motion_supported,true
ASSOC_000394_RT_D1_0005,394,RT_D1_0005,D1OBS_000394_0030,1394.689384,989.847969,1389.658738,979.071764,1381.735726,968.799347,6.614076,0.663473,-12.953658,-21.048621,69.106333,20.951547,15.820635,29.228603,15.820635,3,255.809402,-150,false,,9,0,same_motion_supported,true
ASSOC_000394_RT_D1_0006,394,RT_D1_0006,D1OBS_000394_0022,1267.833145,944.037768,1269.281471,933.242393,1275.485668,944.31086,6.614076,0.663473,7.652523,0.273092,-37.143725,-3.536941,15.474021,1.1094,15.474021,9,4.743519,703,false,,35,0,same_motion_supported,true
ASSOC_000394_RT_D1_0007,394,RT_D1_0007,D1OBS_000394_0027,1358.387683,958.045161,1359.385692,958.285601,1365.898975,955.2694,6.614076,0.663473,7.511292,-2.775762,53.269582,7.421599,8.753374,3.55434,8.753374,16,274.378677,-1022,false,,11,0,same_motion_supported,true
ASSOC_000394_RT_D1_0008,394,RT_D1_0008,D1OBS_000394_0026,1319.875053,956.089188,1338.070733,934.454447,1326.15069,956.553209,6.614076,0.663473,6.275638,0.464021,13.521298,8.705408,30.620266,0.392838,30.620266,0,0.396267,85,false,,2,0,temporally_supported_response,false
ASSOC_000394_RT_D1_0009,394,RT_D1_0009,D1OBS_000394_0033,1389.424545,1006.965742,1401.587315,1011.222098,1396.693827,1011.22963,6.614076,0.663473,7.269282,4.263888,84.064434,63.381829,5.967676,3.659547,5.967676,25,305.715561,-1496,false,,7,0,same_motion_supported,true
ASSOC_000394_RT_D1_0011,394,RT_D1_0011,D1OBS_000394_0019,1286.147638,924.330709,1289.74055,926.075633,1290.042788,923.31539,6.614076,0.663473,3.89515,-1.015319,-22.586605,-24.532411,3.386269,3.195449,3.386269,6,5.176098,433,false,,21,0,same_motion_supported,true
ASSOC_000394_RT_D1_0012,394,RT_D1_0012,D1OBS_000394_0017,1238.714614,911.611623,1244.198452,917.950618,1243.865242,919.728625,6.614076,0.663473,5.150627,8.117002,-68.764151,-28.119176,2.206049,7.595839,2.206049,10,304.95814,-662,false,,14,0,same_motion_supported,true
ASSOC_000394_RT_D1_0013,394,RT_D1_0013,D1OBS_000394_0020,1222.9868,932.6032,1233.632602,933.901246,1228.876256,931.629825,6.614076,0.663473,5.889456,-0.973375,-83.753137,-16.217975,6.427903,1.790068,6.427903,10,7.438901,-609,false,,13,0,same_motion_supported,true
ASSOC_000394_RT_D1_0014,394,RT_D1_0014,D1OBS_000394_0021,1373.850746,920.678483,1382.612354,931.008518,1379.007874,930.485039,6.614076,0.663473,5.157128,9.806557,66.378481,-17.362761,4.441822,9.258438,4.441822,16,52.482513,-973,false,,3,0,same_motion_supported,true
ASSOC_000394_RT_D1_0015,394,RT_D1_0015,D1OBS_000394_0023,1262.514706,944.316993,1262.757578,952.501166,1230.74175,949.200861,6.614076,0.663473,-31.772956,4.883867,-81.887642,1.35306,39.250588,38.618336,39.250588,14,335.498132,-1139,false,,1,0,temporally_supported_response,false
