source_family_id,target_family_id,source_frame,target_frame,source_geometry_type,target_geometry_type,center_shift_min_px,center_shift_max_px,bbox_iou_min,bbox_iou_max,shared_core_track_ids,temporal_edge_state,geometry_uncertainty
R21R1F00145,R21R1F00148,280,281,single_conservative_bbox,single_conservative_bbox,12.369317,12.369317,0.222222,0.222222,,single_geometry_possible_correspondence,false
R21R1F00146,R21R1F00149,281,284,common_core_bbox,common_core_bbox,9,9,0.903226,0.903226,R21PT0016;R21PT0018,shared_core_track_diagnostic,true
R21R1F00146,R21R1F00150,281,284,common_core_bbox,single_conservative_bbox,48.373546,48.373546,0.100402,0.100402,R21PT0016,shared_core_track_diagnostic,true
R21R1F00146,R21R1F00151,281,284,common_core_bbox,single_conservative_bbox,89.498603,89.498603,0,0,,single_geometry_possible_correspondence,true
R21R1F00146,R21R1F00152,281,284,common_core_bbox,single_conservative_bbox,114.236597,114.236597,0,0,,single_geometry_possible_correspondence,true
R21R1F00146,R21R1F00153,281,284,common_core_bbox,single_conservative_bbox,126.32102,126.32102,0,0,,single_geometry_possible_correspondence,true
R21R1F00147,R21R1F00149,281,284,common_core_bbox,common_core_bbox,52.392748,52.392748,0.066543,0.066543,R21PT0018,shared_core_track_diagnostic,true
R21R1F00147,R21R1F00150,281,284,common_core_bbox,single_conservative_bbox,9.486833,9.486833,0.66055,0.66055,,single_geometry_possible_correspondence,true
R21R1F00147,R21R1F00151,281,284,common_core_bbox,single_conservative_bbox,94.86833,94.86833,0,0,,single_geometry_possible_correspondence,true
R21R1F00147,R21R1F00152,281,284,common_core_bbox,single_conservative_bbox,144.499135,144.499135,0,0,,single_geometry_possible_correspondence,true
R21R1F00147,R21R1F00153,281,284,common_core_bbox,single_conservative_bbox,135.665029,135.665029,0,0,,single_geometry_possible_correspondence,true
R21R1F00148,R21R1F00149,281,284,single_conservative_bbox,common_core_bbox,84.534017,84.534017,0.03629,0.03629,,single_geometry_possible_correspondence,true
R21R1F00148,R21R1F00150,281,284,single_conservative_bbox,single_conservative_bbox,116.846053,116.846053,0,0,,single_geometry_possible_correspondence,false
R21R1F00148,R21R1F00151,281,284,single_conservative_bbox,single_conservative_bbox,60.074953,60.074953,0,0,,single_geometry_possible_correspondence,false
R21R1F00148,R21R1F00152,281,284,single_conservative_bbox,single_conservative_bbox,21.84033,21.84033,0,0,,single_geometry_possible_correspondence,false
R21R1F00148,R21R1F00153,281,284,single_conservative_bbox,single_conservative_bbox,63.780875,63.780875,0,0,,single_geometry_possible_correspondence,false
R21R1F00149,R21R1F00154,284,288,common_core_bbox,common_core_bbox,19.646883,19.646883,0.725686,0.725686,R21PT0018,shared_core_track_diagnostic,true
R21R1F00149,R21R1F00155,284,288,common_core_bbox,single_conservative_bbox,28.284271,28.284271,0.058824,0.058824,R21PT0018,shared_core_track_diagnostic,true
R21R1F00149,R21R1F00156,284,288,common_core_bbox,single_conservative_bbox,55.470713,55.470713,0.008032,0.008032,,single_geometry_possible_correspondence,true
R21R1F00149,R21R1F00157,284,288,common_core_bbox,single_conservative_bbox,72.801099,72.801099,0,0,,single_geometry_possible_correspondence,true
R21R1F00150,R21R1F00154,284,288,single_conservative_bbox,common_core_bbox,57.384667,57.384667,0.078292,0.078292,,single_geometry_possible_correspondence,true
R21R1F00150,R21R1F00155,284,288,single_conservative_bbox,single_conservative_bbox,21.18962,21.18962,0.207317,0.207317,,single_geometry_possible_correspondence,false
