interval_id,physical_vehicle_id,method,direction,source_pair_id,target_pair_id,sar_frame,propagation_status,propagated_region,search_window,local_response_center,visible_response_coverage,masked_overlap_coverage,local_search_ratio,stop_reason
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P2,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,239,PROPAGATED_CONFIDENT,"1046.648,1157.614,1184.968,1229.560","954.590,1121.915,1273.735,1286.222","1118.276,1177.865",,,0.01995,local_connected_response
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P2,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,240,PROPAGATED_CONFIDENT,"1051.917,1158.441,1190.508,1230.329","957.313,1120.657,1276.919,1284.868","1127.358,1181.819",,,0.019967,local_connected_response
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P2,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,241,PROPAGATED_CONFIDENT,"1052.753,1157.703,1191.640,1229.530","961.235,1121.027,1281.343,1285.132","1123.559,1179.422",,,0.019986,local_connected_response
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P2,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,242,PROPAGATED_WEAK,"1053.433,1161.148,1192.624,1232.910","963.602,1120.850,1284.227,1284.846","1121.700,1188.300",,,0.020005,local_connected_response
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P2,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,243,PROPAGATED_CONFIDENT,"1056.516,1159.171,1196.014,1230.869","965.914,1122.137,1287.061,1286.023","1125.930,1181.431",,,0.020024,local_connected_response
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P2,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,244,PROPAGATED_WEAK,"1058.114,1160.871,1197.921,1232.503","969.066,1121.527,1290.737,1285.302","1125.191,1186.596",,,0.020043,local_connected_response
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P2,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,245,PROPAGATED_CONFIDENT,"1063.542,1159.109,1203.657,1230.676","971.699,1122.203,1293.894,1285.868","1134.803,1181.178",,,0.020062,local_connected_response
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P2,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,246,REVIEW_REQUIRED,"1066.604,1159.636,1207.027,1231.138","975.672,1121.668,1298.392,1285.222","1136.492,1183.300",,,0.020081,manual_max_safe_distance_8_frames_before_target
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,238,PROPAGATED_CONFIDENT,"1044.828,1161.433,1182.948,1233.421","951.398,1125.397,1270.202,1289.777","1118.520,1182.186",,,0.019938,local_connected_response
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,239,PROPAGATED_CONFIDENT,"1046.648,1157.614,1184.968,1229.560","954.590,1121.915,1273.735,1286.222","1118.276,1177.865",,,0.01995,local_connected_response
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,240,PROPAGATED_CONFIDENT,"1051.917,1158.441,1190.508,1230.329","957.313,1120.657,1276.919,1284.868","1127.358,1181.819",,,0.019967,local_connected_response
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,241,PROPAGATED_CONFIDENT,"1052.753,1157.703,1191.640,1229.530","961.235,1121.027,1281.343,1285.132","1123.559,1179.422",,,0.019986,local_connected_response
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,242,PROPAGATED_WEAK,"1053.433,1161.148,1192.624,1232.910","963.602,1120.850,1284.227,1284.846","1121.700,1188.300",,,0.020005,local_connected_response
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,243,PROPAGATED_CONFIDENT,"1056.516,1159.171,1196.014,1230.869","965.914,1122.137,1287.061,1286.023","1125.930,1181.431",,,0.020024,local_connected_response
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,244,PROPAGATED_WEAK,"1058.114,1160.871,1197.921,1232.503","969.066,1121.527,1290.737,1285.302","1125.191,1186.596",,,0.020043,local_connected_response
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,245,PROPAGATED_CONFIDENT,"1063.542,1159.109,1203.657,1230.676","971.699,1122.203,1293.894,1285.868","1134.803,1181.178",,,0.020062,local_connected_response
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,forward,WGV35A_PAIR_0209,WGV35A_PAIR_0210,246,REVIEW_REQUIRED,"1066.604,1159.636,1207.027,1231.138","975.672,1121.668,1298.392,1285.222","1136.492,1183.300",,,0.020081,manual_max_safe_distance_8_frames_before_target
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,backward,WGV35A_PAIR_0210,WGV35A_PAIR_0209,269,PROPAGATED_WEAK,"1145.435,1169.858,1293.125,1239.829","1052.074,1128.906,1387.146,1289.857","1218.786,1198.036",,,0.020518,local_connected_response
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,backward,WGV35A_PAIR_0210,WGV35A_PAIR_0209,268,PROPAGATED_WEAK,"1142.768,1170.631,1290.257,1240.645","1049.847,1127.244,1384.579,1288.267","1215.462,1202.462",,,0.020506,local_connected_response
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,backward,WGV35A_PAIR_0210,WGV35A_PAIR_0209,267,PROPAGATED_WEAK,"1139.445,1171.116,1286.664,1241.187","1046.827,1127.436,1381.099,1288.556","1211.692,1203.385",,,0.020491,local_connected_response
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,backward,WGV35A_PAIR_0210,WGV35A_PAIR_0209,266,PROPAGATED_CONFIDENT,"1142.327,1176.738,1289.250,1246.871","1043.587,1127.525,1377.356,1288.751","1223.765,1217.304",,,0.020473,local_connected_response
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,backward,WGV35A_PAIR_0210,WGV35A_PAIR_0209,265,PROPAGATED_CONFIDENT,"1140.218,1177.696,1286.837,1247.893","1042.520,1129.412,1375.773,1290.746","1220.099,1216.868",,,0.020455,local_connected_response
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,backward,WGV35A_PAIR_0210,WGV35A_PAIR_0209,264,PROPAGATED_CONFIDENT,"1137.198,1177.710,1283.510,1247.972","1039.709,1129.666,1372.439,1291.110","1216.775,1216.521",,,0.020437,local_connected_response
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,backward,WGV35A_PAIR_0210,WGV35A_PAIR_0209,263,PROPAGATED_CONFIDENT,"1134.756,1177.597,1280.760,1247.923","1036.578,1129.589,1368.785,1291.144","1215.372,1216.350",,,0.020419,local_connected_response
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,backward,WGV35A_PAIR_0210,WGV35A_PAIR_0209,262,PROPAGATED_WEAK,"1118.625,1174.540,1264.320,1244.932","1033.650,1129.468,1365.332,1291.133","1179.444,1208.889",,,0.020401,local_connected_response
WGV35A_PAIR_0209_TO_WGV35A_PAIR_0210,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,backward,WGV35A_PAIR_0210,WGV35A_PAIR_0209,261,REVIEW_REQUIRED,"1123.463,1167.844,1268.849,1238.301","1025.931,1128.317,1357.088,1290.093","1203.125,1193.875",,,0.020382,manual_max_safe_distance_8_frames_before_target
WGV35A_PAIR_0210_TO_WGV35A_PAIR_0211,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0210,WGV35A_PAIR_0211,269,PROPAGATED_WEAK,"1145.765,1174.396,1293.455,1244.367","1129.765,1162.396,1309.455,1256.367","1219.610,1209.381",,,0.006424,fixed_anchor_region
WGV35A_PAIR_0210_TO_WGV35A_PAIR_0211,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0210,WGV35A_PAIR_0211,270,PROPAGATED_WEAK,"1145.765,1174.396,1293.455,1244.367","1129.765,1162.396,1309.455,1256.367","1219.610,1209.381",,,0.006424,fixed_anchor_region
WGV35A_PAIR_0210_TO_WGV35A_PAIR_0211,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0210,WGV35A_PAIR_0211,271,PROPAGATED_WEAK,"1145.765,1174.396,1293.455,1244.367","1129.765,1162.396,1309.455,1256.367","1219.610,1209.381",,,0.006424,fixed_anchor_region
WGV35A_PAIR_0210_TO_WGV35A_PAIR_0211,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0210,WGV35A_PAIR_0211,272,PROPAGATED_WEAK,"1145.765,1174.396,1293.455,1244.367","1129.765,1162.396,1309.455,1256.367","1219.610,1209.381",,,0.006424,fixed_anchor_region
WGV35A_PAIR_0210_TO_WGV35A_PAIR_0211,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0210,WGV35A_PAIR_0211,273,PROPAGATED_WEAK,"1145.765,1174.396,1293.455,1244.367","1129.765,1162.396,1309.455,1256.367","1219.610,1209.381",0.920889,0.920889,0.006424,fixed_anchor_region
WGV35A_PAIR_0210_TO_WGV35A_PAIR_0211,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0210,WGV35A_PAIR_0211,269,PROPAGATED_CONFIDENT,"1145.765,1174.396,1293.455,1244.367","1117.765,1154.396,1321.455,1264.367","1219.610,1209.381",,,0.008522,optical_trend_region
WGV35A_PAIR_0210_TO_WGV35A_PAIR_0211,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0210,WGV35A_PAIR_0211,270,PROPAGATED_CONFIDENT,"1147.727,1175.023,1295.389,1244.856","1119.727,1155.023,1323.389,1264.856","1221.558,1209.939",,,0.00851,optical_trend_region
WGV35A_PAIR_0210_TO_WGV35A_PAIR_0211,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0210,WGV35A_PAIR_0211,271,PROPAGATED_CONFIDENT,"1149.689,1175.649,1297.323,1245.344","1121.689,1155.649,1325.323,1265.344","1223.506,1210.497",,,0.008499,optical_trend_region
WGV35A_PAIR_0210_TO_WGV35A_PAIR_0211,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0210,WGV35A_PAIR_0211,272,PROPAGATED_CONFIDENT,"1151.650,1176.275,1299.258,1245.833","1123.650,1156.275,1327.258,1265.833","1225.454,1211.054",,,0.008487,optical_trend_region
WGV35A_PAIR_0210_TO_WGV35A_PAIR_0211,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0210,WGV35A_PAIR_0211,273,PROPAGATED_CONFIDENT,"1153.612,1176.902,1301.192,1246.322","1125.612,1156.902,1329.192,1266.322","1227.402,1211.612",1,1,0.008475,optical_trend_region
WGV35A_PAIR_0210_TO_WGV35A_PAIR_0211,PV_GM19_SILVER_MPV_NEAR_FIELD,P2,forward,WGV35A_PAIR_0210,WGV35A_PAIR_0211,269,PROPAGATED_WEAK,"1145.435,1169.858,1293.125,1239.829","1052.074,1128.906,1387.146,1289.857","1218.786,1198.036",,,0.020518,local_connected_response
WGV35A_PAIR_0210_TO_WGV35A_PAIR_0211,PV_GM19_SILVER_MPV_NEAR_FIELD,P2,forward,WGV35A_PAIR_0210,WGV35A_PAIR_0211,270,PROPAGATED_WEAK,"1147.847,1170.433,1295.519,1240.314","1053.239,1127.756,1388.282,1288.555","1223.067,1201.200",,,0.020497,local_connected_response
WGV35A_PAIR_0210_TO_WGV35A_PAIR_0211,PV_GM19_SILVER_MPV_NEAR_FIELD,P2,forward,WGV35A_PAIR_0210,WGV35A_PAIR_0211,271,PROPAGATED_WEAK,"1151.072,1172.467,1298.720,1242.227","1055.367,1128.407,1390.369,1289.000","1227.938,1205.312",,,0.020468,local_connected_response
WGV35A_PAIR_0210_TO_WGV35A_PAIR_0211,PV_GM19_SILVER_MPV_NEAR_FIELD,P2,forward,WGV35A_PAIR_0210,WGV35A_PAIR_0211,272,PROPAGATED_WEAK,"1153.478,1173.373,1301.099,1243.002","1057.780,1129.572,1392.737,1289.941","1230.333,1205.833",,,0.020437,local_connected_response
WGV35A_PAIR_0210_TO_WGV35A_PAIR_0211,PV_GM19_SILVER_MPV_NEAR_FIELD,P2,forward,WGV35A_PAIR_0210,WGV35A_PAIR_0211,273,PROPAGATED_CONFIDENT,"1162.729,1178.424,1310.324,1247.917","1059.907,1130.344,1394.818,1290.483","1250.273,1217.306",0.91765,0.91765,0.020405,local_connected_response
WGV35A_PAIR_0210_TO_WGV35A_PAIR_0211,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,forward,WGV35A_PAIR_0210,WGV35A_PAIR_0211,269,PROPAGATED_WEAK,"1145.435,1169.858,1293.125,1239.829","1052.074,1128.906,1387.146,1289.857","1218.786,1198.036",,,0.020518,local_connected_response
WGV35A_PAIR_0210_TO_WGV35A_PAIR_0211,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,forward,WGV35A_PAIR_0210,WGV35A_PAIR_0211,270,PROPAGATED_WEAK,"1147.847,1170.433,1295.519,1240.314","1053.239,1127.756,1388.282,1288.555","1223.067,1201.200",,,0.020497,local_connected_response
WGV35A_PAIR_0210_TO_WGV35A_PAIR_0211,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,forward,WGV35A_PAIR_0210,WGV35A_PAIR_0211,271,PROPAGATED_WEAK,"1151.072,1172.467,1298.720,1242.227","1055.367,1128.407,1390.369,1289.000","1227.938,1205.312",,,0.020468,local_connected_response
WGV35A_PAIR_0210_TO_WGV35A_PAIR_0211,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,forward,WGV35A_PAIR_0210,WGV35A_PAIR_0211,272,PROPAGATED_WEAK,"1153.478,1173.373,1301.099,1243.002","1057.780,1129.572,1392.737,1289.941","1230.333,1205.833",,,0.020437,local_connected_response
WGV35A_PAIR_0210_TO_WGV35A_PAIR_0211,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,forward,WGV35A_PAIR_0210,WGV35A_PAIR_0211,273,PROPAGATED_CONFIDENT,"1162.729,1178.424,1310.324,1247.917","1059.907,1130.344,1394.818,1290.483","1250.273,1217.306",0.91765,0.91765,0.020405,local_connected_response
WGV35A_PAIR_0210_TO_WGV35A_PAIR_0211,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,backward,WGV35A_PAIR_0211,WGV35A_PAIR_0210,273,PROPAGATED_CONFIDENT,"1162.761,1179.180,1310.341,1248.600","1059.959,1131.605,1394.845,1291.619","1250.273,1217.306",,,0.020387,local_connected_response
WGV35A_PAIR_0210_TO_WGV35A_PAIR_0211,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,backward,WGV35A_PAIR_0211,WGV35A_PAIR_0210,272,PROPAGATED_WEAK,"1155.937,1174.807,1303.535,1244.316","1061.880,1131.964,1396.796,1292.130","1230.333,1205.833",,,0.020409,local_connected_response
WGV35A_PAIR_0210_TO_WGV35A_PAIR_0211,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,backward,WGV35A_PAIR_0211,WGV35A_PAIR_0210,271,PROPAGATED_WEAK,"1152.776,1173.411,1300.398,1243.042","1058.208,1129.984,1393.165,1290.355","1227.938,1205.312",,,0.020437,local_connected_response
WGV35A_PAIR_0210_TO_WGV35A_PAIR_0211,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,backward,WGV35A_PAIR_0211,WGV35A_PAIR_0210,270,PROPAGATED_WEAK,"1149.393,1171.203,1297.042,1240.965","1055.817,1129.042,1390.819,1289.638","1223.067,1201.200",,,0.020469,local_connected_response
WGV35A_PAIR_0210_TO_WGV35A_PAIR_0211,PV_GM19_SILVER_MPV_NEAR_FIELD,P3,backward,WGV35A_PAIR_0211,WGV35A_PAIR_0210,269,PROPAGATED_WEAK,"1146.200,1169.202,1293.876,1239.100","1053.349,1127.814,1388.397,1288.641","1218.786,1198.036",0.921996,0.921996,0.020501,local_connected_response
WGV35A_PAIR_0211_TO_WGV35A_PAIR_0212,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0211,WGV35A_PAIR_0212,273,PROPAGATED_WEAK,"1153.612,1176.902,1301.192,1246.322","1137.612,1164.902,1317.192,1258.322","1227.402,1211.612",,,0.006383,fixed_anchor_region
WGV35A_PAIR_0211_TO_WGV35A_PAIR_0212,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0211,WGV35A_PAIR_0212,274,PROPAGATED_WEAK,"1153.612,1176.902,1301.192,1246.322","1137.612,1164.902,1317.192,1258.322","1227.402,1211.612",,,0.006383,fixed_anchor_region
WGV35A_PAIR_0211_TO_WGV35A_PAIR_0212,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0211,WGV35A_PAIR_0212,275,PROPAGATED_WEAK,"1153.612,1176.902,1301.192,1246.322","1137.612,1164.902,1317.192,1258.322","1227.402,1211.612",,,0.006383,fixed_anchor_region
WGV35A_PAIR_0211_TO_WGV35A_PAIR_0212,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0211,WGV35A_PAIR_0212,276,PROPAGATED_WEAK,"1153.612,1176.902,1301.192,1246.322","1137.612,1164.902,1317.192,1258.322","1227.402,1211.612",,,0.006383,fixed_anchor_region
WGV35A_PAIR_0211_TO_WGV35A_PAIR_0212,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0211,WGV35A_PAIR_0212,277,PROPAGATED_WEAK,"1153.612,1176.902,1301.192,1246.322","1137.612,1164.902,1317.192,1258.322","1227.402,1211.612",,,0.006383,fixed_anchor_region
WGV35A_PAIR_0211_TO_WGV35A_PAIR_0212,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0211,WGV35A_PAIR_0212,278,PROPAGATED_WEAK,"1153.612,1176.902,1301.192,1246.322","1137.612,1164.902,1317.192,1258.322","1227.402,1211.612",,,0.006383,fixed_anchor_region
WGV35A_PAIR_0211_TO_WGV35A_PAIR_0212,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0211,WGV35A_PAIR_0212,279,PROPAGATED_WEAK,"1153.612,1176.902,1301.192,1246.322","1137.612,1164.902,1317.192,1258.322","1227.402,1211.612",,,0.006383,fixed_anchor_region
WGV35A_PAIR_0211_TO_WGV35A_PAIR_0212,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0211,WGV35A_PAIR_0212,280,PROPAGATED_WEAK,"1153.612,1176.902,1301.192,1246.322","1137.612,1164.902,1317.192,1258.322","1227.402,1211.612",,,0.006383,fixed_anchor_region
WGV35A_PAIR_0211_TO_WGV35A_PAIR_0212,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0211,WGV35A_PAIR_0212,281,PROPAGATED_WEAK,"1153.612,1176.902,1301.192,1246.322","1137.612,1164.902,1317.192,1258.322","1227.402,1211.612",,,0.006383,fixed_anchor_region
WGV35A_PAIR_0211_TO_WGV35A_PAIR_0212,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0211,WGV35A_PAIR_0212,282,PROPAGATED_WEAK,"1153.612,1176.902,1301.192,1246.322","1137.612,1164.902,1317.192,1258.322","1227.402,1211.612",,,0.006383,fixed_anchor_region
WGV35A_PAIR_0211_TO_WGV35A_PAIR_0212,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0211,WGV35A_PAIR_0212,283,PROPAGATED_WEAK,"1153.612,1176.902,1301.192,1246.322","1137.612,1164.902,1317.192,1258.322","1227.402,1211.612",,,0.006383,fixed_anchor_region
WGV35A_PAIR_0211_TO_WGV35A_PAIR_0212,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0211,WGV35A_PAIR_0212,284,PROPAGATED_WEAK,"1153.612,1176.902,1301.192,1246.322","1137.612,1164.902,1317.192,1258.322","1227.402,1211.612",,,0.006383,fixed_anchor_region
WGV35A_PAIR_0211_TO_WGV35A_PAIR_0212,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0211,WGV35A_PAIR_0212,285,PROPAGATED_WEAK,"1153.612,1176.902,1301.192,1246.322","1137.612,1164.902,1317.192,1258.322","1227.402,1211.612",,,0.006383,fixed_anchor_region
WGV35A_PAIR_0211_TO_WGV35A_PAIR_0212,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0211,WGV35A_PAIR_0212,286,PROPAGATED_WEAK,"1153.612,1176.902,1301.192,1246.322","1137.612,1164.902,1317.192,1258.322","1227.402,1211.612",,,0.006383,fixed_anchor_region
WGV35A_PAIR_0211_TO_WGV35A_PAIR_0212,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0211,WGV35A_PAIR_0212,287,PROPAGATED_WEAK,"1153.612,1176.902,1301.192,1246.322","1137.612,1164.902,1317.192,1258.322","1227.402,1211.612",,,0.006383,fixed_anchor_region
WGV35A_PAIR_0211_TO_WGV35A_PAIR_0212,PV_GM19_SILVER_MPV_NEAR_FIELD,P0,forward,WGV35A_PAIR_0211,WGV35A_PAIR_0212,288,PROPAGATED_WEAK,"1153.612,1176.902,1301.192,1246.322","1137.612,1164.902,1317.192,1258.322","1227.402,1211.612",0.764685,0.764685,0.006383,fixed_anchor_region
WGV35A_PAIR_0211_TO_WGV35A_PAIR_0212,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0211,WGV35A_PAIR_0212,273,PROPAGATED_CONFIDENT,"1153.612,1176.902,1301.192,1246.322","1125.612,1156.902,1329.192,1266.322","1227.402,1211.612",,,0.008475,optical_trend_region
WGV35A_PAIR_0211_TO_WGV35A_PAIR_0212,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0211,WGV35A_PAIR_0212,274,PROPAGATED_CONFIDENT,"1155.653,1176.736,1303.226,1246.328","1127.653,1156.736,1331.226,1266.328","1229.440,1211.532",,,0.008488,optical_trend_region
WGV35A_PAIR_0211_TO_WGV35A_PAIR_0212,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0211,WGV35A_PAIR_0212,275,PROPAGATED_CONFIDENT,"1157.694,1176.570,1305.260,1246.334","1129.694,1156.570,1333.260,1266.334","1231.477,1211.452",,,0.008501,optical_trend_region
WGV35A_PAIR_0211_TO_WGV35A_PAIR_0212,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0211,WGV35A_PAIR_0212,276,PROPAGATED_CONFIDENT,"1159.735,1176.404,1307.295,1246.340","1131.735,1156.404,1335.295,1266.340","1233.515,1211.372",,,0.008514,optical_trend_region
WGV35A_PAIR_0211_TO_WGV35A_PAIR_0212,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0211,WGV35A_PAIR_0212,277,PROPAGATED_CONFIDENT,"1161.775,1176.238,1309.329,1246.346","1133.775,1156.238,1337.329,1266.346","1235.552,1211.292",,,0.008527,optical_trend_region
WGV35A_PAIR_0211_TO_WGV35A_PAIR_0212,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0211,WGV35A_PAIR_0212,278,PROPAGATED_CONFIDENT,"1163.816,1176.072,1311.363,1246.352","1135.816,1156.072,1339.363,1266.352","1237.590,1211.212",,,0.00854,optical_trend_region
WGV35A_PAIR_0211_TO_WGV35A_PAIR_0212,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0211,WGV35A_PAIR_0212,279,PROPAGATED_CONFIDENT,"1165.857,1175.906,1313.397,1246.358","1137.857,1155.906,1341.397,1266.358","1239.627,1211.132",,,0.008553,optical_trend_region
WGV35A_PAIR_0211_TO_WGV35A_PAIR_0212,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0211,WGV35A_PAIR_0212,280,PROPAGATED_CONFIDENT,"1167.898,1175.740,1315.431,1246.364","1139.898,1155.740,1343.431,1266.364","1241.665,1211.052",,,0.008566,optical_trend_region
WGV35A_PAIR_0211_TO_WGV35A_PAIR_0212,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0211,WGV35A_PAIR_0212,281,PROPAGATED_CONFIDENT,"1169.939,1175.573,1317.466,1246.369","1141.939,1155.573,1345.466,1266.369","1243.702,1210.971",,,0.008579,optical_trend_region
WGV35A_PAIR_0211_TO_WGV35A_PAIR_0212,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0211,WGV35A_PAIR_0212,282,PROPAGATED_CONFIDENT,"1171.980,1175.407,1319.500,1246.375","1143.980,1155.407,1347.500,1266.375","1245.740,1210.891",,,0.008592,optical_trend_region
WGV35A_PAIR_0211_TO_WGV35A_PAIR_0212,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0211,WGV35A_PAIR_0212,283,PROPAGATED_CONFIDENT,"1174.021,1175.241,1321.534,1246.381","1146.021,1155.241,1349.534,1266.381","1247.777,1210.811",,,0.008605,optical_trend_region
WGV35A_PAIR_0211_TO_WGV35A_PAIR_0212,PV_GM19_SILVER_MPV_NEAR_FIELD,P1,forward,WGV35A_PAIR_0211,WGV35A_PAIR_0212,284,PROPAGATED_CONFIDENT,"1176.062,1175.075,1323.568,1246.387","1148.062,1155.075,1351.568,1266.387","1249.815,1210.731",,,0.008618,optical_trend_region
