corridor_region_id,pair_id,sar_frame,split,offset_axis,offset_m,relative_aspect_angle_deg,aspect_observability_status,absolute_range_m_grid,corridor_validity_status,vehicle_overlap_policy,total_energy,mean_energy,local_background_normalized_energy,high_energy_pixel_fraction,response_occupancy_ratio,inside_vs_ring_contrast,energy_entropy_proxy,range_energy90_width_m,azimuth_energy90_width_m,body_long_energy90_width_m,body_short_energy90_width_m,range_second_moment_width_m,azimuth_second_moment_width_m,body_long_second_moment_width_m,body_short_second_moment_width_m,energy_centroid_range_offset_m,energy_centroid_azimuth_offset_m,energy_centroid_body_long_offset_m,energy_centroid_body_short_offset_m,response_principal_axis_deg,principal_minus_body_axial_deg,principal_minus_range_axial_deg,response_compactness,response_linearity,response_fragment_count,response_fragmentation_index,radar_near_half_energy,radar_far_half_energy,near_far_energy_ratio
E0_R1_REG_000342_0016,WGV35A_PAIR_0051,342,calibration,body_long,-0.45,62.862731,OBSERVABLE_HIGH,40.356349,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,620337,56.05286,1.064385,0.170326,0.170326,9.363131,0.805324,2.103473,3.330319,3.423634,1.009515,0,0,4.360889,1.35249,0.156643,-0.338979,-0.371687,0.035958,179.569433,171.492306,-64.004529,0.303628,3.492003,219,21.98729,274518.021507,345818.978493,0.79382
E0_R1_REG_000342_0018,WGV35A_PAIR_0051,342,calibration,body_long,0.45,62.862731,OBSERVABLE_HIGH,40.356349,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,636717,57.532936,1.09249,0.205385,0.205385,10.46164,0.790769,1.862336,3.544102,3.575328,0.970753,0,0,4.489899,1.209679,-0.284988,0.403864,0.492499,0.04206,177.211337,170.244415,-66.362625,0.301317,4.559417,218,21.886891,396576.019473,240140.980527,1.65143
E0_R1_REG_000342_0019,WGV35A_PAIR_0051,342,calibration,body_long,0.9,62.862731,OBSERVABLE_HIGH,40.356349,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,633401,57.233307,1.086801,0.198066,0.198066,5.001753,0.790324,1.820167,3.26047,3.196437,0.967337,0,0,4.103929,1.203245,-0.486595,0.759135,0.900952,0.036688,176.503735,169.631942,-67.070228,0.32629,4.123368,224,22.489282,447389.981493,186011.018507,2.40518
E0_R1_REG_000342_0020,WGV35A_PAIR_0051,342,calibration,body_short,-0.9,62.862731,OBSERVABLE_HIGH,40.356349,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,571457,51.636124,0.980516,0.05033,0.05033,1.422362,0.853605,2.755081,3.29173,4.236505,1.787664,0,0,5.392118,2.255113,0.778031,0.465797,0.009194,-0.906761,-167.954123,-174.149336,-51.528085,0.14498,2.455718,218,21.886891,117166.152483,454290.847517,0.25791
E0_R1_REG_000342_0021,WGV35A_PAIR_0051,342,calibration,body_short,-0.45,62.862731,OBSERVABLE_HIGH,40.356349,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,595238,53.784946,1.02132,0.103009,0.103009,4.157729,0.819504,2.71698,2.889565,3.671952,1.608747,0,0,4.451515,2.061952,0.344251,0.273163,0.061954,-0.435073,-164.492531,-168.393959,-48.066494,0.173685,2.421042,230,23.091674,214295.919723,380942.080277,0.562542
E0_R1_REG_000342_0023,WGV35A_PAIR_0051,342,calibration,body_short,0.45,62.862731,OBSERVABLE_HIGH,40.356349,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,642426,58.048794,1.102286,0.217584,0.217584,4.804827,0.791016,1.835471,3.65254,3.722939,0.900686,0,0,4.887339,1.130564,-0.428444,-0.167094,0.072111,0.454186,176.582013,170.446837,-66.991949,0.302756,5.941952,232,23.292471,440007.984013,202418.015987,2.173759
E0_R1_REG_000342_0024,WGV35A_PAIR_0051,342,calibration,body_short,0.9,62.862731,OBSERVABLE_HIGH,40.356349,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,637420,57.596458,1.093696,0.207102,0.207102,1.746955,0.788642,1.708636,3.637236,3.72498,0.846261,0,0,4.893573,1.029085,-0.771422,-0.376193,0.06481,0.855811,175.642012,170.728865,-67.931951,0.31634,7.148003,206,20.682108,514621.996378,122798.003622,4.190801
E0_R1_REG_000343_0005,WGV35A_PAIR_0053,343,calibration,local_range,-0.9,63.440905,OBSERVABLE_HIGH,40.543527,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,638459,57.612255,1.098507,0.197618,0.197618,2.152479,0.790367,1.544169,3.68441,3.628696,0.915318,0,0,4.859171,1.129994,-0.882502,0.024745,0.461162,0.752829,174.682388,169.665672,-70.061976,0.309989,6.597408,218,21.857266,539574.001887,98884.998113,5.456581
E0_R1_REG_000343_0006,WGV35A_PAIR_0053,343,calibration,local_range,-0.45,63.440905,OBSERVABLE_HIGH,40.543527,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,640738,57.917202,1.104322,0.206816,0.206816,7.046036,0.791058,1.697614,3.716141,3.632687,0.979113,0,0,4.856531,1.259922,-0.484386,0.028321,0.2659,0.405868,175.597176,169.710853,-69.147187,0.29428,5.110076,242,24.305242,455121.001307,185616.998693,2.451936
E0_R1_REG_000343_0008,WGV35A_PAIR_0053,343,calibration,local_range,0.45,63.440905,OBSERVABLE_HIGH,40.543527,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,597904,53.908936,1.027895,0.096925,0.096925,6.190149,0.812404,2.562324,2.688637,3.12435,1.469329,0,0,3.752165,1.840919,0.383713,0.05268,-0.14551,-0.35894,-162.669767,-167.690398,-47.414131,0.180757,2.265062,218,21.83953,205683.029996,392220.970004,0.524406
E0_R1_REG_000343_0009,WGV35A_PAIR_0053,343,calibration,local_range,0.9,63.440905,OBSERVABLE_HIGH,40.543527,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,570775,51.462898,0.981256,0.040573,0.040573,1.769193,0.864067,2.931983,3.429949,4.252518,1.860477,0,0,5.456055,2.33863,0.903583,0.014367,-0.437754,-0.790595,-166.009045,-174.82271,-50.753408,0.149475,2.385148,203,20.33681,95768.841627,475006.158373,0.201616
E0_R1_REG_000343_0010,WGV35A_PAIR_0053,343,calibration,local_azimuth,-0.9,63.440905,OBSERVABLE_HIGH,40.543527,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,613965,55.562443,1.059423,0.151403,0.151403,3.121373,0.813882,1.786291,3.114094,3.187426,0.828883,0,0,4.358817,1.16315,-0.035951,-0.851072,-0.719995,0.455218,178.505442,172.507312,-66.238922,0.380166,4.098073,224,22.523881,323609.971086,290355.028914,1.114532
E0_R1_REG_000343_0011,WGV35A_PAIR_0053,343,calibration,local_azimuth,-0.45,63.440905,OBSERVABLE_HIGH,40.543527,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,628622,56.822018,1.08344,0.178523,0.178523,8.820224,0.797378,1.802081,3.460683,3.54141,0.97342,0,0,4.764847,1.315892,-0.070821,-0.40166,-0.312966,0.261532,176.937596,170.523302,-67.806767,0.306764,4.248394,221,22.196109,339257.943411,289364.056589,1.172426
E0_R1_REG_000343_0013,WGV35A_PAIR_0053,343,calibration,local_azimuth,0.45,63.440905,OBSERVABLE_HIGH,40.543527,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,617124,55.641872,1.060937,0.141105,0.141105,9.532744,0.797767,2.193737,2.668709,2.303317,1.10638,0,0,3.083082,1.411401,-0.067041,0.482555,0.451794,-0.182306,-170.915606,178.570528,-55.659969,0.369063,2.170821,225,22.540799,326409.952853,290714.047147,1.122787
E0_R1_REG_000343_0014,WGV35A_PAIR_0053,343,calibration,local_azimuth,0.9,63.440905,OBSERVABLE_HIGH,40.543527,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,595986,53.779644,1.02543,0.098177,0.098177,3.069831,0.82196,2.439462,2.629697,3.301342,1.496091,0,0,3.933552,1.899243,-0.028155,0.907783,0.801106,-0.427892,-163.29242,-167.921103,-48.036783,0.198254,2.329961,228,22.859893,305642.958459,290343.041541,1.052696
E0_R1_REG_000343_0015,WGV35A_PAIR_0053,343,calibration,body_long,-0.9,63.440905,OBSERVABLE_HIGH,40.543527,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,605210,54.567669,1.040455,0.128212,0.128212,4.805539,0.825133,2.275595,3.010163,3.059704,1.505511,0,0,4.140323,1.702107,0.390205,-0.738206,-0.834469,0.029491,-175.654513,177.337248,-60.398877,0.220584,2.387464,214,21.438804,210354.003925,394855.996075,0.532736
E0_R1_REG_000343_0016,WGV35A_PAIR_0053,343,calibration,body_long,-0.45,63.440905,OBSERVABLE_HIGH,40.543527,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,620317,55.929764,1.066427,0.156523,0.156523,11.033307,0.804181,2.112952,3.273822,3.359576,1.09231,0,0,4.242177,1.422456,0.152676,-0.329647,-0.361886,0.031871,-179.272597,172.495483,-64.01696,0.289888,3.088767,219,21.939711,275123.999385,345193.000615,0.797015
E0_R1_REG_000343_0018,WGV35A_PAIR_0053,343,calibration,body_long,0.45,63.440905,OBSERVABLE_HIGH,40.543527,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,639342,57.257927,1.091751,0.188608,0.188608,12.344646,0.792822,1.860484,3.419754,3.437178,1.022822,0,0,4.367803,1.259399,-0.28921,0.406312,0.496385,0.04831,178.09725,170.147555,-66.647113,0.298752,4.167071,232,23.085955,400681.991832,238660.008168,1.678882
E0_R1_REG_000343_0019,WGV35A_PAIR_0053,343,calibration,body_long,0.9,63.440905,OBSERVABLE_HIGH,40.543527,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,630081,57.020905,1.087232,0.184344,0.184344,5.429004,0.791868,1.774412,3.211893,3.157524,1.011568,0,0,4.037606,1.246944,-0.488161,0.753781,0.896779,0.04768,177.374831,169.627942,-67.369532,0.317841,3.855889,227,22.82554,446371.007549,183709.992451,2.429759
E0_R1_REG_000343_0020,WGV35A_PAIR_0053,343,calibration,body_short,-0.9,63.440905,OBSERVABLE_HIGH,40.543527,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,570030,51.567757,0.983255,0.042609,0.042609,1.874613,0.862823,2.825983,3.136091,4.121524,1.845365,0,0,5.345166,2.355523,0.7773,0.454212,0.006527,-0.900256,-165.208364,-174.439116,-49.952727,0.160458,2.318723,199,20.002814,115176.973631,454853.026369,0.253218
E0_R1_REG_000343_0021,WGV35A_PAIR_0053,343,calibration,body_short,-0.45,63.440905,OBSERVABLE_HIGH,40.543527,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,598092,53.573273,1.021495,0.091992,0.091992,6.253908,0.823006,2.589457,2.699367,3.52106,1.529396,0,0,4.222969,1.951229,0.350906,0.262101,0.052411,-0.434839,-162.414976,-167.043659,-47.15934,0.17164,2.499485,215,21.398145,213082.900892,385009.099108,0.553449
E0_R1_REG_000343_0023,WGV35A_PAIR_0053,343,calibration,body_short,0.45,63.440905,OBSERVABLE_HIGH,40.543527,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,641110,57.804527,1.102173,0.202146,0.202146,7.048787,0.791091,1.709032,3.680808,3.629547,0.94522,0,0,4.865266,1.190717,-0.421733,-0.172184,0.060839,0.451447,175.89627,169.938528,-68.848094,0.301424,5.6333,236,23.642793,439278.973159,201831.026841,2.176469
E0_R1_REG_000343_0024,WGV35A_PAIR_0053,343,calibration,body_short,0.9,63.440905,OBSERVABLE_HIGH,40.543527,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,636511,57.389866,1.094267,0.193039,0.193039,2.166091,0.789516,1.582568,3.634744,3.630398,0.889407,0,0,4.862692,1.095078,-0.771656,-0.373087,0.060999,0.854943,175.490725,170.011927,-69.253639,0.315247,6.776311,210,21.038079,515550.998966,120960.001034,4.262161
E0_R1_REG_000344_0005,WGV35A_PAIR_0056,344,calibration,local_range,-0.9,64.408199,OBSERVABLE_HIGH,40.693456,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,624110,56.342873,1.121261,0.223707,0.223707,1.577934,0.779742,1.527363,3.77949,3.768434,1.060931,0,0,4.999959,1.25181,-0.89584,0.039572,0.478831,0.758167,174.707043,168.201274,-70.878274,0.262928,6.813472,196,19.660357,530560.004692,93549.995308,5.671406
E0_R1_REG_000344_0006,WGV35A_PAIR_0056,344,calibration,local_range,-0.45,64.408199,OBSERVABLE_HIGH,40.693456,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,627465,56.645752,1.127288,0.230116,0.230116,3.985301,0.780981,1.619939,3.784339,3.738564,1.128244,0,0,4.975348,1.309737,-0.494137,0.048912,0.287634,0.40476,174.907059,167.982876,-70.678257,0.249857,6.099142,225,22.569288,449395.983126,178069.016874,2.523718
E0_R1_REG_000344_0008,WGV35A_PAIR_0056,344,calibration,local_range,0.45,64.408199,OBSERVABLE_HIGH,40.693456,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,582737,52.536694,1.045515,0.11035,0.11035,3.560507,0.797572,2.53185,2.719889,2.505479,1.394749,0,0,3.340183,1.769846,0.36778,0.07134,-0.120535,-0.354716,-163.228532,-170.897858,-48.813848,0.243639,1.987539,220,22.037905,204903.101497,377833.898503,0.54231
E0_R1_REG_000344_0009,WGV35A_PAIR_0056,344,calibration,local_range,0.9,64.408199,OBSERVABLE_HIGH,40.693456,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,552725,49.898438,0.993012,0.049382,0.049382,1.2867,0.852317,2.920918,3.402822,4.35706,1.799039,0,0,5.532411,2.241565,0.894028,0.016327,-0.429398,-0.784328,-165.88615,-174.257557,-51.471467,0.149837,2.544511,227,22.769904,94925.996726,457799.003274,0.207353
E0_R1_REG_000344_0010,WGV35A_PAIR_0056,344,calibration,local_azimuth,-0.9,64.408199,OBSERVABLE_HIGH,40.693456,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,599176,53.887581,1.072399,0.165752,0.165752,2.191146,0.806592,1.729208,3.158742,3.163458,0.825964,0,0,4.34058,1.14668,-0.052133,-0.849019,-0.711282,0.466506,179.030376,171.499645,-66.55494,0.391978,4.327515,219,21.884462,321051.042066,278124.957934,1.154341
E0_R1_REG_000344_0011,WGV35A_PAIR_0056,344,calibration,local_azimuth,-0.45,64.408199,OBSERVABLE_HIGH,40.693456,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,612251,55.307228,1.100651,0.196387,0.196387,5.277308,0.787396,1.738906,3.506316,3.496025,1.018705,0,0,4.734249,1.298678,-0.072742,-0.383113,-0.296541,0.25324,176.047003,168.724479,-69.538313,0.286066,4.91481,216,21.680217,332027.02257,280223.97743,1.184863
E0_R1_REG_000344_0013,WGV35A_PAIR_0056,344,calibration,local_azimuth,0.45,64.408199,OBSERVABLE_HIGH,40.693456,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,604569,54.372604,1.082051,0.160176,0.160176,4.612829,0.785347,2.050391,2.698826,2.286072,1.021909,0,0,2.949047,1.345726,-0.074239,0.500803,0.471649,-0.184017,-171.613548,174.789386,-57.198865,0.401043,2.240718,228,22.783823,322673.047601,281895.952399,1.144653
E0_R1_REG_000344_0014,WGV35A_PAIR_0056,344,calibration,local_azimuth,0.9,64.408199,OBSERVABLE_HIGH,40.693456,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,583757,52.699921,1.048764,0.118444,0.118444,2.05258,0.804605,2.432463,2.551321,2.68233,1.301561,0,0,3.250431,1.632002,-0.047067,0.918704,0.821004,-0.414952,-163.587238,-169.641491,-49.172554,0.260883,2.168333,229,22.970519,304167.038009,279589.961991,1.087904
E0_R1_REG_000344_0015,WGV35A_PAIR_0056,344,calibration,body_long,-0.9,64.408199,OBSERVABLE_HIGH,40.693456,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,587176,52.846367,1.051678,0.136711,0.136711,3.539155,0.816291,2.395448,3.148119,3.108502,1.617733,0,0,4.177017,1.773603,0.385822,-0.731123,-0.826214,0.027763,-175.280479,177.272696,-60.865795,0.213871,2.306809,224,22.400224,204499.094309,382676.905691,0.534391
E0_R1_REG_000344_0016,WGV35A_PAIR_0056,344,calibration,body_long,-0.45,64.408199,OBSERVABLE_HIGH,40.693456,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,604874,54.400036,1.082597,0.171148,0.171148,6.354985,0.795708,2.041358,3.367398,3.304447,1.11389,0,0,4.173436,1.418471,0.13881,-0.322393,-0.348784,0.039437,-179.346354,171.040702,-64.93167,0.289748,3.158983,237,23.683185,272229.924113,332644.075887,0.818382
E0_R1_REG_000344_0018,WGV35A_PAIR_0056,344,calibration,body_long,0.45,64.408199,OBSERVABLE_HIGH,40.693456,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,620734,55.962315,1.113687,0.208979,0.208979,6.587786,0.782585,1.806497,3.489067,3.363397,1.031478,0,0,4.136509,1.233872,-0.297056,0.413407,0.50632,0.052802,177.617674,168.411069,-67.967642,0.287957,4.500842,223,22.338422,391615.002325,229118.997675,1.709221
E0_R1_REG_000344_0019,WGV35A_PAIR_0056,344,calibration,body_long,0.9,64.408199,OBSERVABLE_HIGH,40.693456,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,619094,55.814461,1.110745,0.205644,0.205644,3.769012,0.782466,1.76715,3.294959,3.2009,1.040674,0,0,3.979689,1.273595,-0.486632,0.773683,0.913183,0.038647,177.248564,168.145947,-68.336752,0.322867,4.030356,225,22.538767,438938.006852,180155.993148,2.436433
E0_R1_REG_000344_0020,WGV35A_PAIR_0056,344,calibration,body_short,-0.9,64.408199,OBSERVABLE_HIGH,40.693456,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,554735,50.048267,0.995994,0.05323,0.05323,1.263513,0.848877,2.653704,3.07035,4.081446,1.823708,0,0,5.237192,2.289285,0.769465,0.465547,0.022434,-0.899059,-163.801952,-171.872712,-49.387268,0.161419,2.405535,216,21.652833,114296.097415,440438.902585,0.259505
E0_R1_REG_000344_0021,WGV35A_PAIR_0056,344,calibration,body_short,-0.45,64.408199,OBSERVABLE_HIGH,40.693456,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,578104,52.222584,1.039264,0.107227,0.107227,3.363378,0.808148,2.563831,2.647079,2.946377,1.45607,0,0,3.660586,1.829969,0.327036,0.280689,0.081444,-0.423208,-162.340398,-168.037807,-47.925714,0.216077,2.221329,222,22.282445,211174.054509,366929.945491,0.575516
E0_R1_REG_000344_0023,WGV35A_PAIR_0056,344,calibration,body_short,0.45,64.408199,OBSERVABLE_HIGH,40.693456,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,625689,56.48542,1.124098,0.224429,0.224429,3.896726,0.781045,1.625344,3.744992,3.689973,1.123459,0,0,4.952407,1.287066,-0.429908,-0.1592,0.075077,0.452249,175.298403,167.990915,-70.286913,0.249015,6.270066,222,22.268364,432221.016932,193467.983068,2.23407
E0_R1_REG_000344_0024,WGV35A_PAIR_0056,344,calibration,body_short,0.9,64.408199,OBSERVABLE_HIGH,40.693456,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,621229,56.082783,1.116085,0.215492,0.215492,1.580776,0.779731,1.544983,3.722338,3.695964,1.010343,0,0,4.959132,1.215511,-0.777012,-0.356066,0.076366,0.851293,175.064604,168.46564,-70.520712,0.272107,6.91398,201,20.161897,505868.989393,115360.010607,4.385133
E0_R1_REG_000345_0005,WGV35A_PAIR_0060,345,calibration,local_range,-0.9,65.106468,OBSERVABLE_HIGH,40.744603,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,649927,58.832897,1.128376,0.234091,0.234091,2.226901,0.778529,1.51578,3.846228,3.806807,0.809932,0,0,4.891251,0.961941,-0.897425,0.061096,0.432855,0.788505,174.21196,173.008903,-71.792899,0.334809,6.338166,187,18.808525,563869.998708,86057.001292,6.552285
E0_R1_REG_000345_0006,WGV35A_PAIR_0060,345,calibration,local_range,-0.45,65.106468,OBSERVABLE_HIGH,40.744603,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,656609,59.021034,1.131984,0.238112,0.238112,7.346901,0.779879,1.637609,3.821828,3.767189,0.900379,0,0,4.822858,1.14531,-0.500465,0.059149,0.264142,0.429178,174.356222,172.547256,-71.648637,0.304077,4.854948,207,20.674157,480629.002375,175979.997625,2.731157
E0_R1_REG_000345_0008,WGV35A_PAIR_0060,345,calibration,local_range,0.45,65.106468,OBSERVABLE_HIGH,40.744603,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,587441,53.335846,1.022946,0.086526,0.086526,6.461463,0.834381,2.431414,3.566475,4.019989,1.728101,0,0,5.050358,2.235409,0.411607,0.051732,-0.126172,-0.395192,-170.617124,-171.510568,-56.621983,0.151059,2.398563,239,24.110728,185325.970545,402115.029455,0.460878
E0_R1_REG_000345_0009,WGV35A_PAIR_0060,345,calibration,local_range,0.9,65.106468,OBSERVABLE_HIGH,40.744603,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,569886,51.545406,0.988606,0.040069,0.040069,1.818246,0.862138,2.593692,3.888338,4.399648,1.831619,0,0,5.64657,2.255921,0.902805,0.008063,-0.372372,-0.822473,-174.331227,-176.191676,-60.336086,0.156245,2.5293,223,22.411159,83074.815454,486811.184546,0.170651
E0_R1_REG_000345_0010,WGV35A_PAIR_0060,345,calibration,local_azimuth,-0.9,65.106468,OBSERVABLE_HIGH,40.744603,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,620780,55.800449,1.070215,0.165034,0.165034,3.55876,0.811837,1.756262,3.146004,3.112764,0.754278,0,0,4.291611,1.246641,-0.045414,-0.843897,-0.746537,0.396115,177.491127,174.301353,-68.513732,0.446188,3.510952,206,20.574282,327806.954577,292973.045423,1.118898
E0_R1_REG_000345_0011,WGV35A_PAIR_0060,345,calibration,local_azimuth,-0.45,65.106468,OBSERVABLE_HIGH,40.744603,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,635875,57.157303,1.096239,0.193169,0.193169,12.602186,0.792811,1.764276,3.495442,3.480052,0.768023,0,0,4.665457,1.149488,-0.076975,-0.381802,-0.314022,0.230409,176.362856,173.583278,-69.642003,0.40677,4.317424,221,22.072409,343673.041402,292201.958598,1.176149
E0_R1_REG_000345_0013,WGV35A_PAIR_0060,345,calibration,local_azimuth,0.45,65.106468,OBSERVABLE_HIGH,40.744603,GT_ATTACHED_OFFSET_HAS_OVERLAP_RISK,not_claimed_clean_background_when_offset_smaller_than_subject_extent,620991,56.397331,1.081663,0.160567,0.160567,12.229181,0.789326,2.057912,3.425925,3.085516,1.001339,0,0,3.730094,1.318198,-0.070638,0.490755,0.474952,-0.142307,-178.883749,175.435631,-64.888608,0.321008,2.89531,224,22.603659,329066.015936,291924.984064,1.127228
