region_id,pair_id,sar_frame,family,variant,comparison_group,area_ratio_to_gt,offset_axis,offset_value,offset_unit,scale_ratio,rotation_relative_to_gt_deg,region_area_px,region_area_m2,region_area_p0_convention_m2,total_energy,mean_energy,median_energy,energy_std,peak_energy,energy_quantile_90,energy_quantile_95,energy_quantile_99,high_energy_threshold,high_energy_pixel_count,high_energy_pixel_fraction,response_occupancy_ratio,component_count,component_count_per_m2,component_count_per_p0_convention_m2,peak_count,peak_count_per_m2,peak_count_per_p0_convention_m2,energy_centroid_x,energy_centroid_y,energy_centroid_range_px,energy_centroid_azimuth_px,energy_centroid_range_m,energy_centroid_azimuth_m,energy_centroid_range_p0_convention_m,energy_centroid_azimuth_p0_convention_m,principal_axis_deg,principal_axis_minus_gt_storage_axis_deg,principal_axis_minus_local_range_axis_deg,range_support_width_px,azimuth_support_width_px,range_energy90_width_px,azimuth_energy90_width_px,range_second_moment_width_px,azimuth_second_moment_width_px,range_support_width_m,azimuth_support_width_m,range_energy90_width_m,azimuth_energy90_width_m,range_second_moment_width_m,azimuth_second_moment_width_m,range_support_width_p0_convention_m,azimuth_support_width_p0_convention_m,range_energy90_width_p0_convention_m,azimuth_energy90_width_p0_convention_m,near_far_energy_ratio,front_rear_energy_ratio,inside_gt_pixel_fraction,inside_gt_energy_fraction,inside_ring_energy_ratio,boundary_contact_ratio,mask_contact_ratio,visible_fraction,metric_extent_reliable,observation_status,crop_bbox,mask_definition,gt_file_opened_for_region_generation,final_detection_label,body_axis_source,heading_confidence,sar_motion_heading_deg,body_long_energy90_width_px,body_short_energy90_width_px,body_long_energy90_width_m,body_short_energy90_width_m,body_long_second_moment_width_m,body_short_second_moment_width_m,energy_centroid_body_long_m,energy_centroid_body_short_m,body_positive_negative_energy_ratio,body_short_positive_negative_energy_ratio,principal_axis_minus_body_axis_deg,response_linearity,response_compactness,raw_image_grid_extent_available,psf_corrected_extent_ready,local_background_normalized_energy
E0_R1_REG_000378_0008,WGV35A_PAIR_0159,378,METRIC_TRANSLATION,local_range_+0.45m,metric_translation_surface,1.020498,local_range,0.45,metre_current_image_grid,1,0,11042,9.9378,9.9378,459048,41.572903,40,9.957162,105,52,60,80,50,1526,0.1382,0.1382,274,27.571495,27.571495,31,3.119403,3.119403,1196.241127,931.855087,13.588388,-0.587509,0.407652,-0.017625,0.407652,-0.017625,97.909753,97.909753,-178.221284,158.238051,69.419067,102.738907,64.29002,124.732247,86.107014,4.747142,2.082572,3.082167,1.928701,,,4.747142,2.082572,3.082167,1.928701,0.76304,1.039697,0.417497,0.457708,0.844025,0,0,1,raw_image_grid_current_config_only,fully_observed,"1152,845,1242,1016",zero_value_proxy_only,true,,UNRESOLVED,LOW,-1.53492,70.535419,63.880597,2.116063,1.916418,2.997917,2.595713,0.407652,-0.017625,1.310547,0.957936,-170.991054,1.253445,0.250563,true,false,1.084105
E0_R1_REG_000378_0009,WGV35A_PAIR_0159,378,METRIC_TRANSLATION,local_range_+0.90m,metric_translation_surface,1.020498,local_range,0.9,metre_current_image_grid,1,0,11203,10.0827,10.0827,468029,41.777115,40,9.966016,105,52,60,80,50,1611,0.143801,0.143801,295,29.258036,29.258036,36,3.570472,3.570472,1197.589476,917.834726,27.672563,-0.744285,0.830177,-0.022329,0.830177,-0.022329,95.158194,95.158194,179.027158,157.869318,70.387926,126.601632,65.14696,150.868269,87.442965,4.73608,2.111638,3.798049,1.954409,,,4.73608,2.111638,3.798049,1.954409,0.526578,1.121676,0.417388,0.455641,0.837022,0,0,1,raw_image_grid_current_config_only,fully_observed,"1153,830,1244,1001",zero_value_proxy_only,true,,UNRESOLVED,LOW,-1.53492,110.133714,65.070695,3.304011,1.952121,3.742134,2.636544,0.830177,-0.022329,1.899054,0.949723,-179.746827,1.520312,0.165214,true,false,1.08943
E0_R1_REG_000378_0010,WGV35A_PAIR_0159,378,METRIC_TRANSLATION,local_azimuth_-0.90m,metric_translation_surface,1.020498,local_azimuth,-0.9,metre_current_image_grid,1,0,11186,10.0674,10.0674,484123,43.279366,41,12.968418,171,55,67,95,50,2029,0.181387,0.181387,303,30.097145,30.097145,49,4.867195,4.867195,1164.012838,943.625793,-1.557061,-31.374318,-0.046712,-0.94123,-0.046712,-0.94123,101.060498,101.060498,-175.070539,158.304163,70.273489,97.380985,61.012193,109.73522,75.123567,4.749125,2.108205,2.92143,1.830366,,,4.749125,2.108205,2.92143,1.830366,1.160347,0.071092,0.417397,0.470866,0.88988,0,0,1,raw_image_grid_current_config_only,fully_observed,"1120,857,1211,1027",zero_value_proxy_only,true,,UNRESOLVED,LOW,-1.53492,29.614802,62.146332,0.888444,1.86439,1.472415,2.248753,-0.046712,-0.94123,0.861811,0.064882,-98.356995,1.475446,0.592246,true,false,1.128605
E0_R1_REG_000378_0011,WGV35A_PAIR_0159,378,METRIC_TRANSLATION,local_azimuth_-0.45m,metric_translation_surface,1.020498,local_azimuth,-0.45,metre_current_image_grid,1,0,11186,10.0674,10.0674,474202,42.392456,40,12.144391,171,53,64,90,50,1749,0.156356,0.156356,285,28.309196,28.309196,42,4.171882,4.171882,1178.780636,945.123525,-1.468986,-16.531026,-0.04407,-0.495931,-0.04407,-0.495931,110.415346,110.415346,-165.715691,157.490432,70.306545,94.563425,62.403146,107.57504,81.19914,4.724713,2.109196,2.836903,1.872094,,,4.724713,2.109196,2.836903,1.872094,1.137489,0.359848,0.417397,0.463819,0.865043,0,0,1,raw_image_grid_current_config_only,fully_observed,"1135,859,1226,1029",zero_value_proxy_only,true,,UNRESOLVED,LOW,-1.53492,41.652967,59.557646,1.249589,1.786729,1.72527,2.402921,-0.04407,-0.495931,0.879129,0.361437,-111.947609,1.446034,0.389801,true,false,1.105477
E0_R1_REG_000378_0012,WGV35A_PAIR_0159,378,METRIC_TRANSLATION,local_azimuth_+0.00m,metric_translation_surface,1.020498,local_azimuth,0,metre_current_image_grid,1,0,11203,10.0827,10.0827,463956,41.413551,40,9.992003,105,52,60,80,50,1505,0.134339,0.134339,263,26.084283,26.084283,28,2.777034,2.777034,1194.83514,945.859857,-0.486442,-0.489708,-0.014593,-0.014691,-0.014593,-0.014691,107.683935,107.683935,-168.447102,158.131248,70.380291,79.78908,65.121538,103.757191,87.555843,4.743937,2.111409,2.393672,1.953646,,,4.743937,2.111409,2.393672,1.953646,1.088847,0.958513,0.417299,0.459268,0.849344,0,0,1,raw_image_grid_current_config_only,fully_observed,"1150,860,1241,1031",zero_value_proxy_only,true,,UNRESOLVED,LOW,-1.53492,61.800502,64.826552,1.854015,1.944797,2.459263,2.637126,-0.014593,-0.014691,0.918402,0.962132,-134.846369,1.166666,0.280807,true,false,1.07995
E0_R1_REG_000378_0013,WGV35A_PAIR_0159,378,METRIC_TRANSLATION,local_azimuth_+0.45m,metric_translation_surface,1.020498,local_azimuth,0.45,metre_current_image_grid,1,0,11186,10.0674,10.0674,464080,41.487576,40,9.894711,105,52,60,78,50,1564,0.139818,0.139818,261,25.925264,25.925264,29,2.880585,2.880585,1210.151211,947.116792,-0.10039,14.873003,-0.003012,0.44619,-0.003012,0.44619,104.288747,104.288747,-171.84229,156.002829,70.331966,76.033199,64.651119,100.261965,85.152583,4.680085,2.109959,2.280996,1.939534,,,4.680085,2.109959,2.280996,1.939534,1.079165,2.419846,0.417307,0.46066,0.854117,0,0,1,raw_image_grid_current_config_only,fully_observed,"1165,862,1256,1032",zero_value_proxy_only,true,,UNRESOLVED,LOW,-1.53492,59.13807,64.752805,1.774142,1.942584,2.374136,2.556645,-0.003012,0.44619,0.926642,2.430134,-130.190528,1.140155,0.306318,true,false,1.08188
E0_R1_REG_000378_0014,WGV35A_PAIR_0159,378,METRIC_TRANSLATION,local_azimuth_+0.90m,metric_translation_surface,1.020498,local_azimuth,0.9,metre_current_image_grid,1,0,11203,10.0827,10.0827,465068,41.51281,40,9.823947,105,52,60,78,50,1558,0.13907,0.13907,258,25.588384,25.588384,34,3.372113,3.372113,1225.155782,948.618193,0.009325,29.952105,0.00028,0.898563,0.00028,0.898563,99.613065,99.613065,-176.517972,158.451656,70.413347,67.01093,63.148247,93.597426,77.352411,4.75355,2.1124,2.010328,1.894447,,,4.75355,2.1124,2.010328,1.894447,1.07782,11.158005,0.417388,0.461223,0.856055,0,0,1,raw_image_grid_current_config_only,fully_observed,"1180,863,1271,1034",zero_value_proxy_only,true,,UNRESOLVED,LOW,-1.53492,56.673973,62.278556,1.700219,1.868357,2.197613,2.293405,0.00028,0.898563,0.927799,11.793464,-137.324238,1.130245,0.330068,true,false,1.082538
E0_R1_REG_000378_0015,WGV35A_PAIR_0159,378,METRIC_TRANSLATION,body_long_-0.90m,metric_translation_surface,1.020498,body_long,-0.9,metre_current_image_grid,1,0,11186,10.0674,10.0674,461909,41.293491,40,9.999032,105,51,60,80,50,1468,0.131235,0.131235,254,25.22995,25.22995,24,2.383932,2.383932,1192.080877,973.138659,-27.903378,-0.314767,-0.837101,-0.009443,-0.837101,-0.009443,119.65152,119.65152,-156.479517,158.812755,70.199742,77.307197,65.121538,95.520764,88.422847,4.764383,2.105992,2.319216,1.953646,,,4.764383,2.105992,2.319216,1.953646,2.266106,0.818611,0.417307,0.460584,0.853858,0,0,1,raw_image_grid_current_config_only,fully_observed,"1147,890,1238,1060",zero_value_proxy_only,true,,UNRESOLVED,LOW,-1.53492,57.174931,64.768074,1.715248,1.943042,2.054729,2.648971,-0.837101,-0.009443,0.441286,0.974021,-114.541402,1.334827,0.296508,true,false,1.076819
E0_R1_REG_000378_0016,WGV35A_PAIR_0159,378,METRIC_TRANSLATION,body_long_-0.45m,metric_translation_surface,1.020498,body_long,-0.45,metre_current_image_grid,1,0,11203,10.0827,10.0827,463484,41.371418,40,10.041028,105,51,60,80,50,1489,0.132911,0.132911,258,25.588384,25.588384,26,2.578674,2.578674,1192.956872,959.721099,-14.469005,-0.876814,-0.43407,-0.026304,-0.43407,-0.026304,115.632662,115.632662,-160.498375,158.377909,70.413347,71.768726,65.424159,96.979704,88.114597,4.751337,2.1124,2.153062,1.962725,,,4.751337,2.1124,2.153062,1.962725,1.55937,0.861105,0.417388,0.460214,0.852587,0,0,1,raw_image_grid_current_config_only,fully_observed,"1148,875,1239,1046",zero_value_proxy_only,true,,UNRESOLVED,LOW,-1.53492,58.751549,65.269031,1.762546,1.958071,2.194556,2.650776,-0.43407,-0.026304,0.641285,0.942637,-119.525072,1.264495,0.290508,true,false,1.078851
E0_R1_REG_000378_0017,WGV35A_PAIR_0159,378,METRIC_TRANSLATION,body_long_+0.00m,metric_translation_surface,1.020498,body_long,0,metre_current_image_grid,1,0,11203,10.0827,10.0827,463956,41.413551,40,9.992003,105,52,60,80,50,1505,0.134339,0.134339,263,26.084283,26.084283,28,2.777034,2.777034,1194.83514,945.859857,-0.486442,-0.489708,-0.014593,-0.014691,-0.014593,-0.014691,107.683935,107.683935,-168.447102,158.131248,70.380291,79.78908,65.121538,103.757191,87.555843,4.743937,2.111409,2.393672,1.953646,,,4.743937,2.111409,2.393672,1.953646,1.088847,0.958513,0.417299,0.459268,0.849344,0,0,1,raw_image_grid_current_config_only,fully_observed,"1150,860,1241,1031",zero_value_proxy_only,true,,UNRESOLVED,LOW,-1.53492,61.800502,64.826552,1.854015,1.944797,2.459263,2.637126,-0.014593,-0.014691,0.918402,0.962132,-134.846369,1.166666,0.280807,true,false,1.07995
E0_R1_REG_000378_0018,WGV35A_PAIR_0159,378,METRIC_TRANSLATION,body_long_+0.45m,metric_translation_surface,1.020498,body_long,0.45,metre_current_image_grid,1,0,11042,9.9378,9.9378,459048,41.572903,40,9.957162,105,52,60,80,50,1526,0.1382,0.1382,274,27.571495,27.571495,31,3.119403,3.119403,1196.241127,931.855087,13.588388,-0.587509,0.407652,-0.017625,0.407652,-0.017625,97.909753,97.909753,-178.221284,158.238051,69.419067,102.738907,64.29002,124.732247,86.107014,4.747142,2.082572,3.082167,1.928701,,,4.747142,2.082572,3.082167,1.928701,0.76304,1.039697,0.417497,0.457708,0.844025,0,0,1,raw_image_grid_current_config_only,fully_observed,"1152,845,1242,1016",zero_value_proxy_only,true,,UNRESOLVED,LOW,-1.53492,70.535419,63.880597,2.116063,1.916418,2.997917,2.595713,0.407652,-0.017625,1.310547,0.957936,-170.991054,1.253445,0.250563,true,false,1.084105
E0_R1_REG_000378_0019,WGV35A_PAIR_0159,378,METRIC_TRANSLATION,body_long_+0.90m,metric_translation_surface,1.020498,body_long,0.9,metre_current_image_grid,1,0,11203,10.0827,10.0827,468029,41.777115,40,9.966016,105,52,60,80,50,1611,0.143801,0.143801,295,29.258036,29.258036,36,3.570472,3.570472,1197.589476,917.834726,27.672563,-0.744285,0.830177,-0.022329,0.830177,-0.022329,95.158194,95.158194,179.027158,157.869318,70.387926,126.601632,65.14696,150.868269,87.442965,4.73608,2.111638,3.798049,1.954409,,,4.73608,2.111638,3.798049,1.954409,0.526578,1.121676,0.417388,0.455641,0.837022,0,0,1,raw_image_grid_current_config_only,fully_observed,"1153,830,1244,1001",zero_value_proxy_only,true,,UNRESOLVED,LOW,-1.53492,110.133714,65.070695,3.304011,1.952121,3.742134,2.636544,0.830177,-0.022329,1.899054,0.949723,-179.746827,1.520312,0.165214,true,false,1.08943
E0_R1_REG_000378_0020,WGV35A_PAIR_0159,378,METRIC_TRANSLATION,body_short_-0.90m,metric_translation_surface,1.020498,body_short,-0.9,metre_current_image_grid,1,0,11186,10.0674,10.0674,484123,43.279366,41,12.968418,171,55,67,95,50,2029,0.181387,0.181387,303,30.097145,30.097145,49,4.867195,4.867195,1164.012838,943.625793,-1.557061,-31.374318,-0.046712,-0.94123,-0.046712,-0.94123,101.060498,101.060498,-175.070539,158.304163,70.273489,97.380985,61.012193,109.73522,75.123567,4.749125,2.108205,2.92143,1.830366,,,4.749125,2.108205,2.92143,1.830366,1.160347,0.071092,0.417397,0.470866,0.88988,0,0,1,raw_image_grid_current_config_only,fully_observed,"1120,857,1211,1027",zero_value_proxy_only,true,,UNRESOLVED,LOW,-1.53492,29.614802,62.146332,0.888444,1.86439,1.472415,2.248753,-0.046712,-0.94123,0.861811,0.064882,-98.356995,1.475446,0.592246,true,false,1.128605
E0_R1_REG_000378_0021,WGV35A_PAIR_0159,378,METRIC_TRANSLATION,body_short_-0.45m,metric_translation_surface,1.020498,body_short,-0.45,metre_current_image_grid,1,0,11186,10.0674,10.0674,474202,42.392456,40,12.144391,171,53,64,90,50,1749,0.156356,0.156356,285,28.309196,28.309196,42,4.171882,4.171882,1178.780636,945.123525,-1.468986,-16.531026,-0.04407,-0.495931,-0.04407,-0.495931,110.415346,110.415346,-165.715691,157.490432,70.306545,94.563425,62.403146,107.57504,81.19914,4.724713,2.109196,2.836903,1.872094,,,4.724713,2.109196,2.836903,1.872094,1.137489,0.359848,0.417397,0.463819,0.865043,0,0,1,raw_image_grid_current_config_only,fully_observed,"1135,859,1226,1029",zero_value_proxy_only,true,,UNRESOLVED,LOW,-1.53492,41.652967,59.557646,1.249589,1.786729,1.72527,2.402921,-0.04407,-0.495931,0.879129,0.361437,-111.947609,1.446034,0.389801,true,false,1.105477
E0_R1_REG_000378_0022,WGV35A_PAIR_0159,378,METRIC_TRANSLATION,body_short_+0.00m,metric_translation_surface,1.020498,body_short,0,metre_current_image_grid,1,0,11203,10.0827,10.0827,463956,41.413551,40,9.992003,105,52,60,80,50,1505,0.134339,0.134339,263,26.084283,26.084283,28,2.777034,2.777034,1194.83514,945.859857,-0.486442,-0.489708,-0.014593,-0.014691,-0.014593,-0.014691,107.683935,107.683935,-168.447102,158.131248,70.380291,79.78908,65.121538,103.757191,87.555843,4.743937,2.111409,2.393672,1.953646,,,4.743937,2.111409,2.393672,1.953646,1.088847,0.958513,0.417299,0.459268,0.849344,0,0,1,raw_image_grid_current_config_only,fully_observed,"1150,860,1241,1031",zero_value_proxy_only,true,,UNRESOLVED,LOW,-1.53492,61.800502,64.826552,1.854015,1.944797,2.459263,2.637126,-0.014593,-0.014691,0.918402,0.962132,-134.846369,1.166666,0.280807,true,false,1.07995
E0_R1_REG_000378_0023,WGV35A_PAIR_0159,378,METRIC_TRANSLATION,body_short_+0.45m,metric_translation_surface,1.020498,body_short,0.45,metre_current_image_grid,1,0,11186,10.0674,10.0674,464080,41.487576,40,9.894711,105,52,60,78,50,1564,0.139818,0.139818,261,25.925264,25.925264,29,2.880585,2.880585,1210.151211,947.116792,-0.10039,14.873003,-0.003012,0.44619,-0.003012,0.44619,104.288747,104.288747,-171.84229,156.002829,70.331966,76.033199,64.651119,100.261965,85.152583,4.680085,2.109959,2.280996,1.939534,,,4.680085,2.109959,2.280996,1.939534,1.079165,2.419846,0.417307,0.46066,0.854117,0,0,1,raw_image_grid_current_config_only,fully_observed,"1165,862,1256,1032",zero_value_proxy_only,true,,UNRESOLVED,LOW,-1.53492,59.13807,64.752805,1.774142,1.942584,2.374136,2.556645,-0.003012,0.44619,0.926642,2.430134,-130.190528,1.140155,0.306318,true,false,1.08188
E0_R1_REG_000378_0024,WGV35A_PAIR_0159,378,METRIC_TRANSLATION,body_short_+0.90m,metric_translation_surface,1.020498,body_short,0.9,metre_current_image_grid,1,0,11203,10.0827,10.0827,465068,41.51281,40,9.823947,105,52,60,78,50,1558,0.13907,0.13907,258,25.588384,25.588384,34,3.372113,3.372113,1225.155782,948.618193,0.009325,29.952105,0.00028,0.898563,0.00028,0.898563,99.613065,99.613065,-176.517972,158.451656,70.413347,67.01093,63.148247,93.597426,77.352411,4.75355,2.1124,2.010328,1.894447,,,4.75355,2.1124,2.010328,1.894447,1.07782,11.158005,0.417388,0.461223,0.856055,0,0,1,raw_image_grid_current_config_only,fully_observed,"1180,863,1271,1034",zero_value_proxy_only,true,,UNRESOLVED,LOW,-1.53492,56.673973,62.278556,1.700219,1.868357,2.197613,2.293405,0.00028,0.898563,0.927799,11.793464,-137.324238,1.130245,0.330068,true,false,1.082538
E0_R1_REG_000378_0025,WGV35A_PAIR_0159,378,BODY_ROTATION,body_relative_rotation_-45,body_axis_rotation_response,1.020498,,0,,1,-45,11186,10.0674,10.0674,472725,42.260414,41,10.351331,105,53,62,80,50,1841,0.164581,0.164581,312,30.99112,30.99112,40,3.97322,3.97322,1195.970059,945.734916,-0.241002,0.625375,-0.00723,0.018761,-0.00723,0.018761,-149.601226,-149.601226,-65.732263,155.272997,160.775894,63.939074,105.803129,82.608884,130.739313,4.65819,4.823277,1.918172,3.174094,,,4.65819,4.823277,1.918172,3.174094,1.09224,1.023556,0.532272,0.571034,1.331187,0,0,1,raw_image_grid_current_config_only,fully_observed,"1116,859,1275,1031",zero_value_proxy_only,true,,UNRESOLVED,LOW,-1.53492,47.47879,89.673405,1.424364,2.690202,1.783979,3.544897,-0.00723,0.018761,0.915549,1.031033,-77.888807,2.095173,0.286782,true,false,1.102033
E0_R1_REG_000378_0026,WGV35A_PAIR_0159,378,BODY_ROTATION,body_relative_rotation_-30,body_axis_rotation_response,1.020498,,0,,1,-30,11248,10.1232,10.1232,468513,41.653004,40,10.050701,105,52,61,80,50,1595,0.141803,0.141803,292,28.844634,28.844634,33,3.259839,3.259839,1195.418317,946.002679,-0.566161,0.105387,-0.016985,0.003162,-0.016985,0.003162,46.413545,46.413545,130.282508,159.117894,136.674141,74.89906,81.61236,94.884778,106.018738,4.773537,4.100224,2.246972,2.448371,,,4.773537,4.100224,2.246972,2.448371,1.099157,0.982545,0.451102,0.491848,0.967914,0,0,1,raw_image_grid_current_config_only,fully_observed,"1129,856,1262,1035",zero_value_proxy_only,true,,UNRESOLVED,LOW,-1.53492,53.469893,72.763006,1.604097,2.18289,2.195871,3.00755,-0.016985,0.003162,0.909788,0.997055,-66.16576,1.497597,0.304064,true,false,1.086194
E0_R1_REG_000378_0027,WGV35A_PAIR_0159,378,BODY_ROTATION,body_relative_rotation_-15,body_axis_rotation_response,1.020498,,0,,1,-15,11193,10.0737,10.0737,463058,41.370319,40,9.88293,105,51,60,79,50,1491,0.133208,0.133208,283,28.092955,28.092955,30,2.978052,2.978052,1194.960519,945.598428,-0.213117,-0.392967,-0.006394,-0.011789,-0.006394,-0.011789,72.979192,72.979192,156.848155,162.395721,106.426158,83.494118,66.830381,103.766359,90.331555,4.871872,3.192785,2.504824,2.004911,,,4.871872,3.192785,2.504824,2.004911,1.079795,0.967078,0.419905,0.460577,0.853834,0,0,1,raw_image_grid_current_config_only,fully_observed,"1146,859,1244,1032",zero_value_proxy_only,true,,UNRESOLVED,LOW,-1.53492,58.743915,64.628215,1.762317,1.938846,2.336316,2.624359,-0.006394,-0.011789,0.926102,0.96927,-67.987287,1.076034,0.288686,true,false,1.078822
E0_R1_REG_000378_0028,WGV35A_PAIR_0159,378,BODY_ROTATION,body_relative_rotation_+0,body_axis_rotation_response,1.020498,,0,,1,0,11203,10.0827,10.0827,463956,41.413551,40,9.992003,105,52,60,80,50,1505,0.134339,0.134339,263,26.084283,26.084283,28,2.777034,2.777034,1194.83514,945.859857,-0.486442,-0.489708,-0.014593,-0.014691,-0.014593,-0.014691,107.683935,107.683935,-168.447102,158.131248,70.380291,79.78908,65.121538,103.757191,87.555843,4.743937,2.111409,2.393672,1.953646,,,4.743937,2.111409,2.393672,1.953646,1.088847,0.958513,0.417299,0.459268,0.849344,0,0,1,raw_image_grid_current_config_only,fully_observed,"1150,860,1241,1031",zero_value_proxy_only,true,,UNRESOLVED,LOW,-1.53492,61.800502,64.826552,1.854015,1.944797,2.459263,2.637126,-0.014593,-0.014691,0.918402,0.962132,-134.846369,1.166666,0.280807,true,false,1.07995
E0_R1_REG_000378_0029,WGV35A_PAIR_0159,378,BODY_ROTATION,body_relative_rotation_+15,body_axis_rotation_response,1.020498,,0,,1,15,11222,10.0998,10.0998,474349,42.269558,40,11.374028,165,53,64,86,50,1755,0.156389,0.156389,278,27.525298,27.525298,36,3.564427,3.564427,1193.852048,946.126858,-0.856912,-1.438661,-0.025707,-0.04316,-0.025707,-0.04316,133.421996,133.421996,-142.709041,161.681158,101.706454,88.679125,74.103116,106.090519,100.818364,4.850435,3.051194,2.660374,2.223093,,,4.850435,3.051194,2.660374,2.223093,1.114712,0.915764,0.443415,0.486361,0.946894,0,0,1,raw_image_grid_current_config_only,fully_observed,"1132,856,1259,1034",zero_value_proxy_only,true,,UNRESOLVED,LOW,-1.53492,58.34976,72.368852,1.750493,2.171066,1.969589,2.961101,-0.025707,-0.04316,0.897092,0.916693,-116.603102,1.776518,0.250077,true,false,1.102272
E0_R1_REG_000378_0030,WGV35A_PAIR_0159,378,BODY_ROTATION,body_relative_rotation_+30,body_axis_rotation_response,1.020498,,0,,1,30,11172,10.0548,10.0548,484627,43.378716,41,12.968298,171,57,67,95,50,2063,0.184658,0.184658,275,27.350121,27.350121,39,3.878744,3.878744,1192.858204,946.65532,-1.488497,-2.370378,-0.044655,-0.071111,-0.044655,-0.071111,148.350302,148.350302,-127.780735,162.116003,133.744662,77.576762,88.162898,95.339306,118.882446,4.86348,4.01234,2.327303,2.644887,,,4.86348,4.01234,2.327303,2.644887,1.15685,0.888456,0.511636,0.559096,1.268067,0,0,1,raw_image_grid_current_config_only,fully_observed,"1118,858,1273,1032",zero_value_proxy_only,true,,UNRESOLVED,LOW,-1.53492,30.771844,81.424177,0.923155,2.442725,1.522914,3.289891,-0.044655,-0.071111,0.864416,0.890932,-108.401425,2.72112,0.4486,true,false,1.131196
E0_R1_REG_000378_0031,WGV35A_PAIR_0159,378,BODY_ROTATION,body_relative_rotation_+45,body_axis_rotation_response,1.020498,,0,,1,45,11173,10.0557,10.0557,497696,44.544525,43,13.494078,171,59,71,96,50,2553,0.228497,0.228497,279,27.745458,27.745458,45,4.475074,4.475074,1191.4541,947.311598,-2.290983,-3.696359,-0.068729,-0.110891,-0.068729,-0.110891,159.402639,159.402639,-116.728398,145.047959,155.272997,70.443885,106.019252,85.22548,137.718111,4.351439,4.65819,2.113317,3.180578,,,4.351439,4.65819,2.113317,3.180578,1.212631,0.85533,0.637251,0.679023,2.115487,0,0,1,raw_image_grid_current_config_only,fully_observed,"1109,866,1281,1025",zero_value_proxy_only,true,,UNRESOLVED,LOW,-1.53492,27.682201,92.607921,0.830466,2.778238,1.276445,3.575665,-0.068729,-0.110891,0.824653,0.860094,-101.394939,3.233247,0.464973,true,false,1.161597
E0_R1_REG_000378_0032,WGV35A_PAIR_0159,378,DIRECTIONAL_EXPANSION,radar_near_expand_0.25,directional_expansion,1.275622,,0,,1.25,0,13989,12.5901,12.5901,569890,40.738438,40,9.459312,105,50,57,78,50,1570,0.112231,0.112231,317,25.178513,25.178513,28,2.22397,2.22397,1192.004657,968.743021,-23.541022,-0.860018,-0.706231,-0.025801,-0.706231,-0.025801,103.221253,103.221253,-172.909784,198.39578,70.387926,102.156568,65.180016,122.29777,87.595977,5.951873,2.111638,3.064697,1.9554,,,5.951873,2.111638,3.064697,1.9554,1.732853,0.816406,0.334048,0.37402,0.597494,0,0,1,raw_image_grid_current_config_only,fully_observed,"1145,865,1240,1075",zero_value_proxy_only,true,,UNRESOLVED,LOW,-1.53492,69.475027,65.088482,2.084251,1.952654,3.142425,2.630321,-0.706231,-0.025801,0.577083,0.94324,-168.093867,1.324245,0.288809,true,false,1.062345
E0_R1_REG_000378_0033,WGV35A_PAIR_0159,378,DIRECTIONAL_EXPANSION,radar_far_expand_0.25,directional_expansion,1.275622,,0,,1.25,0,13998,12.5982,12.5982,576327,41.172096,40,9.420797,105,51,57,78,50,1718,0.122732,0.122732,364,28.893016,28.893016,41,3.254433,3.254433,1197.212466,921.926628,23.563799,-0.682112,0.706914,-0.020463,0.706914,-0.020463,95.873818,95.873818,179.742781,198.281343,70.64474,139.527275,65.261397,173.428694,87.393139,5.94844,2.119342,4.185818,1.957842,,,5.94844,2.119342,4.185818,1.957842,0.65955,1.098619,0.334262,0.370338,0.588155,0,0,1,raw_image_grid_current_config_only,fully_observed,"1150,816,1246,1026",zero_value_proxy_only,true,,UNRESOLVED,LOW,-1.53492,131.852751,65.121538,3.955583,1.953646,4.732465,2.62726,0.706914,-0.020463,1.516184,0.953273,179.836217,1.913557,0.164562,true,false,1.073653
