scene,frame_index,runtime_observation_id,detector_source,source_detection_id,bbox,confidence,class,source_tracker_ids,appearance_feature_reference,color_feature_reference,boundary_contact,runtime_quality_features,provenance,notes
GM_RM019,100,GM_RM019:YOLO11l:GM_RM019_000100_002,YOLO11l,GM_RM019_000100_002,"[635.468,328.794,655.781,355.655]",0.411932,car,YOLO11l:botsort:bs_0055;YOLO11l:bytetrack:bt_0066;YOLO26l:botsort:bs_0050,GM_RM019:YOLO11l:GM_RM019_000100_002:gray_histogram_8+edge_density,GM_RM019:YOLO11l:GM_RM019_000100_002:color_hsv_mean,none,"{""area_ratio"":0.0011367,""aspect_ratio"":0.75618,""color_hsv_mean"":[0.621879,0.08799,0.542961],""gray_histogram_8"":[0.0,0.0,0.097002,0.328042,0.400353,0.174603,0.0,0.0],""edge_density"":0.223986,""area_plausibility"":0.454679,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.680086}",normalized_detection:YOLO11l:GM_RM019_000100_002,p1c_local_cluster=GM_RM019:F100:ALT002;normalization_action=keep_block_auto_grouping;suppression_reason=;no_benchmark_input=true
GM_RM019,100,GM_RM019:YOLO11l:GM_RM019_000100_003,YOLO11l,GM_RM019_000100_003,"[425.052,329.22,455.168,364.449]",0.291380,car,,GM_RM019:YOLO11l:GM_RM019_000100_003:gray_histogram_8+edge_density,GM_RM019:YOLO11l:GM_RM019_000100_003:color_hsv_mean,none,"{""area_ratio"":0.0022103,""aspect_ratio"":0.85488,""color_hsv_mean"":[0.770333,0.071238,0.379615],""gray_histogram_8"":[0.0,0.000952,0.635238,0.294286,0.06,0.007619,0.001905,0.0],""edge_density"":0.09619,""area_plausibility"":0.884122,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":0.0,""vehicle_likeness"":0.553576}",normalized_detection:YOLO11l:GM_RM019_000100_003,p1c_local_cluster=GM_RM019:F100:ALT003;normalization_action=keep_block_auto_grouping;suppression_reason=;no_benchmark_input=true
GM_RM019,100,GM_RM019:YOLO26l:GM_RM019_000100_001,YOLO26l,GM_RM019_000100_001,"[0.46,301.07,109.458,524.113]",0.871612,car,YOLO11l:botsort:bs_0066;YOLO11l:bytetrack:bt_0077;YOLO26l:botsort:bs_0065;YOLO26l:bytetrack:bt_0068,GM_RM019:YOLO26l:GM_RM019_000100_001:gray_histogram_8+edge_density,GM_RM019:YOLO26l:GM_RM019_000100_001:color_hsv_mean,left,"{""area_ratio"":0.0506485,""aspect_ratio"":0.48869,""color_hsv_mean"":[0.692955,0.080495,0.522147],""gray_histogram_8"":[0.0,0.081787,0.232032,0.191138,0.214794,0.213724,0.06566,0.000864],""edge_density"":0.069939,""area_plausibility"":1.0,""aspect_plausibility"":0.25,""structure_support"":0.874234,""tracker_support"":1.0,""vehicle_likeness"":0.836256}",normalized_detection:YOLO26l:GM_RM019_000100_001,p1c_local_cluster=GM_RM019:F100:ALT001;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
GM_RM019,100,GM_RM019:YOLO26l:GM_RM019_000100_002,YOLO26l,GM_RM019_000100_002,"[635.376,328.731,655.732,355.417]",0.395100,car,YOLO11l:botsort:bs_0055;YOLO11l:bytetrack:bt_0066;YOLO26l:botsort:bs_0050,GM_RM019:YOLO26l:GM_RM019_000100_002:gray_histogram_8+edge_density,GM_RM019:YOLO26l:GM_RM019_000100_002:color_hsv_mean,none,"{""area_ratio"":0.0011317,""aspect_ratio"":0.7628,""color_hsv_mean"":[0.62558,0.087122,0.545084],""gray_histogram_8"":[0.0,0.0,0.100733,0.313187,0.404762,0.181319,0.0,0.0],""edge_density"":0.230769,""area_plausibility"":0.452667,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.673921}",normalized_detection:YOLO26l:GM_RM019_000100_002,p1c_local_cluster=GM_RM019:F100:ALT002;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
GM_RM019,101,GM_RM019:YOLO11l:GM_RM019_000101_001,YOLO11l,GM_RM019_000101_001,"[0.292,302.515,135.832,533.985]",0.915537,car,YOLO11l:botsort:bs_0066;YOLO11l:bytetrack:bt_0077;YOLO26l:botsort:bs_0065;YOLO26l:bytetrack:bt_0068,GM_RM019:YOLO11l:GM_RM019_000101_001:gray_histogram_8+edge_density,GM_RM019:YOLO11l:GM_RM019_000101_001:color_hsv_mean,left,"{""area_ratio"":0.0653615,""aspect_ratio"":0.58556,""color_hsv_mean"":[0.678864,0.081722,0.541925],""gray_histogram_8"":[0.0,0.082283,0.21349,0.174242,0.204641,0.227241,0.085434,0.012669],""edge_density"":0.086357,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.971283}",normalized_detection:YOLO11l:GM_RM019_000101_001,p1c_local_cluster=GM_RM019:F101:ALT001;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
GM_RM019,101,GM_RM019:YOLO26l:GM_RM019_000101_001,YOLO26l,GM_RM019_000101_001,"[0.353,302.029,136.109,534.228]",0.872870,car,YOLO11l:botsort:bs_0066;YOLO11l:bytetrack:bt_0077;YOLO26l:botsort:bs_0065;YOLO26l:bytetrack:bt_0068,GM_RM019:YOLO26l:GM_RM019_000101_001:gray_histogram_8+edge_density,GM_RM019:YOLO26l:GM_RM019_000101_001:color_hsv_mean,left,"{""area_ratio"":0.0656715,""aspect_ratio"":0.58465,""color_hsv_mean"":[0.678627,0.08183,0.541761],""gray_histogram_8"":[0.0,0.081928,0.213521,0.175583,0.204424,0.226737,0.085193,0.012614],""edge_density"":0.087506,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.956776}",normalized_detection:YOLO26l:GM_RM019_000101_001,p1c_local_cluster=GM_RM019:F101:ALT001;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
GM_RM019,102,GM_RM019:YOLO11l:GM_RM019_000102_001,YOLO11l,GM_RM019_000102_001,"[0.373,299.091,159.676,538.969]",0.916826,car,YOLO11l:botsort:bs_0066;YOLO11l:bytetrack:bt_0077;YOLO26l:botsort:bs_0065;YOLO26l:bytetrack:bt_0068,GM_RM019:YOLO11l:GM_RM019_000102_001:gray_histogram_8+edge_density,GM_RM019:YOLO11l:GM_RM019_000102_001:color_hsv_mean,left,"{""area_ratio"":0.0796107,""aspect_ratio"":0.6641,""color_hsv_mean"":[0.697984,0.105653,0.562067],""gray_histogram_8"":[0.0,0.070234,0.18737,0.196432,0.232292,0.218698,0.078672,0.016302],""edge_density"":0.089609,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.971721}",normalized_detection:YOLO11l:GM_RM019_000102_001,p1c_local_cluster=GM_RM019:F102:ALT001;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
GM_RM019,102,GM_RM019:YOLO26l:GM_RM019_000102_001,YOLO26l,GM_RM019_000102_001,"[0.552,298.956,160.362,537.866]",0.834654,car,YOLO11l:botsort:bs_0066;YOLO11l:bytetrack:bt_0077;YOLO26l:botsort:bs_0065;YOLO26l:bytetrack:bt_0068,GM_RM019:YOLO26l:GM_RM019_000102_001:gray_histogram_8+edge_density,GM_RM019:YOLO26l:GM_RM019_000102_001:color_hsv_mean,left,"{""area_ratio"":0.0795423,""aspect_ratio"":0.66891,""color_hsv_mean"":[0.697338,0.105147,0.562413],""gray_histogram_8"":[0.0,0.068393,0.1876,0.197416,0.232099,0.219757,0.078787,0.015947],""edge_density"":0.090234,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.943782}",normalized_detection:YOLO26l:GM_RM019_000102_001,p1c_local_cluster=GM_RM019:F102:ALT001;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
GM_RM019,103,GM_RM019:YOLO11l:GM_RM019_000103_001,YOLO11l,GM_RM019_000103_001,"[0.466,288.674,182.113,541.669]",0.937826,car,YOLO11l:botsort:bs_0066;YOLO11l:bytetrack:bt_0077;YOLO26l:botsort:bs_0065;YOLO26l:bytetrack:bt_0068,GM_RM019:YOLO11l:GM_RM019_000103_001:gray_histogram_8+edge_density,GM_RM019:YOLO11l:GM_RM019_000103_001:color_hsv_mean,left,"{""area_ratio"":0.0957413,""aspect_ratio"":0.71799,""color_hsv_mean"":[0.678874,0.099837,0.583761],""gray_histogram_8"":[0.0,0.06904,0.172306,0.180146,0.226795,0.203731,0.092929,0.055054],""edge_density"":0.089975,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.978861}",normalized_detection:YOLO11l:GM_RM019_000103_001,p1c_local_cluster=GM_RM019:F103:ALT001;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
GM_RM019,103,GM_RM019:YOLO26l:GM_RM019_000103_001,YOLO26l,GM_RM019_000103_001,"[0.624,288.968,181.761,540.626]",0.792612,car,YOLO11l:botsort:bs_0066;YOLO11l:bytetrack:bt_0077;YOLO26l:botsort:bs_0065;YOLO26l:bytetrack:bt_0068,GM_RM019:YOLO26l:GM_RM019_000103_001:gray_histogram_8+edge_density,GM_RM019:YOLO26l:GM_RM019_000103_001:color_hsv_mean,left,"{""area_ratio"":0.0949678,""aspect_ratio"":0.71978,""color_hsv_mean"":[0.678343,0.099921,0.584237],""gray_histogram_8"":[0.0,0.067044,0.17252,0.181356,0.227265,0.204924,0.092432,0.054459],""edge_density"":0.090502,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":1.0,""vehicle_likeness"":0.929488}",normalized_detection:YOLO26l:GM_RM019_000103_001,p1c_local_cluster=GM_RM019:F103:ALT001;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
GM_RM019,104,GM_RM019:YOLO11l:GM_RM019_000104_001,YOLO11l,GM_RM019_000104_001,"[0.433,279.864,204.885,571.762]",0.944893,car,YOLO11l:botsort:bs_0066;YOLO11l:bytetrack:bt_0077;YOLO26l:botsort:bs_0065;YOLO26l:bytetrack:bt_0068,GM_RM019:YOLO11l:GM_RM019_000104_001:gray_histogram_8+edge_density,GM_RM019:YOLO11l:GM_RM019_000104_001:color_hsv_mean,left,"{""area_ratio"":0.1243311,""aspect_ratio"":0.70042,""color_hsv_mean"":[0.691184,0.100169,0.565556],""gray_histogram_8"":[1.7e-05,0.104227,0.177614,0.187337,0.202088,0.170314,0.095456,0.062947],""edge_density"":0.076746,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.959322,""tracker_support"":1.0,""vehicle_likeness"":0.976382}",normalized_detection:YOLO11l:GM_RM019_000104_001,p1c_local_cluster=GM_RM019:F104:ALT001;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
GM_RM019,104,GM_RM019:YOLO26l:GM_RM019_000104_001,YOLO26l,GM_RM019_000104_001,"[0.703,282.229,204.967,569.624]",0.824480,car,YOLO11l:botsort:bs_0066;YOLO11l:bytetrack:bt_0077;YOLO26l:botsort:bs_0065;YOLO26l:bytetrack:bt_0068,GM_RM019:YOLO26l:GM_RM019_000104_001:gray_histogram_8+edge_density,GM_RM019:YOLO26l:GM_RM019_000104_001:color_hsv_mean,left,"{""area_ratio"":0.1223011,""aspect_ratio"":0.71074,""color_hsv_mean"":[0.691015,0.100496,0.567908],""gray_histogram_8"":[1.7e-05,0.10403,0.174683,0.183568,0.204725,0.172964,0.096456,0.063555],""edge_density"":0.077308,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.96635,""tracker_support"":1.0,""vehicle_likeness"":0.936285}",normalized_detection:YOLO26l:GM_RM019_000104_001,p1c_local_cluster=GM_RM019:F104:ALT001;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
GM_RM019,105,GM_RM019:YOLO11l:GM_RM019_000105_001,YOLO11l,GM_RM019_000105_001,"[0.541,272.758,226.553,587.504]",0.930171,car,YOLO11l:botsort:bs_0066;YOLO11l:bytetrack:bt_0077;YOLO26l:botsort:bs_0065;YOLO26l:bytetrack:bt_0068,GM_RM019:YOLO11l:GM_RM019_000105_001:gray_histogram_8+edge_density,GM_RM019:YOLO11l:GM_RM019_000105_001:color_hsv_mean,left,"{""area_ratio"":0.1482003,""aspect_ratio"":0.71808,""color_hsv_mean"":[0.672799,0.09573,0.563962],""gray_histogram_8"":[0.002248,0.087049,0.185925,0.220073,0.185841,0.153842,0.095617,0.069406],""edge_density"":0.073817,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.922707,""tracker_support"":1.0,""vehicle_likeness"":0.966983}",normalized_detection:YOLO11l:GM_RM019_000105_001,p1c_local_cluster=GM_RM019:F105:ALT001;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
GM_RM019,105,GM_RM019:YOLO11l:GM_RM019_000105_002,YOLO11l,GM_RM019_000105_002,"[572.346,323.277,599.909,344.909]",0.314514,car,,GM_RM019:YOLO11l:GM_RM019_000105_002:gray_histogram_8+edge_density,GM_RM019:YOLO11l:GM_RM019_000105_002:color_hsv_mean,none,"{""area_ratio"":0.0012421,""aspect_ratio"":1.27418,""color_hsv_mean"":[0.634578,0.055233,0.50156],""gray_histogram_8"":[0.0,0.0,0.11526,0.555195,0.191558,0.13474,0.003247,0.0],""edge_density"":0.237013,""area_plausibility"":0.496859,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":0.0,""vehicle_likeness"":0.476244}",normalized_detection:YOLO11l:GM_RM019_000105_002,p1c_local_cluster=GM_RM019:F105:ALT002;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
GM_RM019,105,GM_RM019:YOLO26l:GM_RM019_000105_001,YOLO26l,GM_RM019_000105_001,"[0.86,278.151,227.784,587.392]",0.814227,car,YOLO11l:botsort:bs_0066;YOLO11l:bytetrack:bt_0077;YOLO26l:botsort:bs_0065;YOLO26l:bytetrack:bt_0068,GM_RM019:YOLO26l:GM_RM019_000105_001:gray_histogram_8+edge_density,GM_RM019:YOLO26l:GM_RM019_000105_001:color_hsv_mean,left,"{""area_ratio"":0.1461958,""aspect_ratio"":0.73381,""color_hsv_mean"":[0.672744,0.09614,0.566037],""gray_histogram_8"":[0.002281,0.089032,0.182185,0.214234,0.188743,0.156238,0.096888,0.070399],""edge_density"":0.074348,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.929351,""tracker_support"":1.0,""vehicle_likeness"":0.928359}",normalized_detection:YOLO26l:GM_RM019_000105_001,p1c_local_cluster=GM_RM019:F105:ALT001;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
GM_RM019,106,GM_RM019:YOLO11l:GM_RM019_000106_001,YOLO11l,GM_RM019_000106_001,"[0.649,265.55,252.491,593.012]",0.939449,car,YOLO11l:botsort:bs_0066;YOLO11l:bytetrack:bt_0077;YOLO26l:botsort:bs_0065;YOLO26l:bytetrack:bt_0068,GM_RM019:YOLO11l:GM_RM019_000106_001:gray_histogram_8+edge_density,GM_RM019:YOLO11l:GM_RM019_000106_001:color_hsv_mean,left,"{""area_ratio"":0.1718094,""aspect_ratio"":0.76907,""color_hsv_mean"":[0.67587,0.098031,0.569006],""gray_histogram_8"":[0.009016,0.071738,0.172923,0.244368,0.185826,0.144852,0.092888,0.07839],""edge_density"":0.076562,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.957028,""tracker_support"":1.0,""vehicle_likeness"":0.974256}",normalized_detection:YOLO11l:GM_RM019_000106_001,p1c_local_cluster=GM_RM019:F106:ALT001;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
GM_RM019,106,GM_RM019:YOLO11l:GM_RM019_000106_002,YOLO11l,GM_RM019_000106_002,"[577.211,319.98,602.045,343.161]",0.260330,car,,GM_RM019:YOLO11l:GM_RM019_000106_002:gray_histogram_8+edge_density,GM_RM019:YOLO11l:GM_RM019_000106_002:color_hsv_mean,none,"{""area_ratio"":0.0011993,""aspect_ratio"":1.07132,""color_hsv_mean"":[0.674058,0.056559,0.495618],""gray_histogram_8"":[0.0,0.0,0.126957,0.565217,0.2,0.106087,0.001739,0.0],""edge_density"":0.222609,""area_plausibility"":0.479725,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":0.0,""vehicle_likeness"":0.454052}",normalized_detection:YOLO11l:GM_RM019_000106_002,p1c_local_cluster=GM_RM019:F106:ALT002;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
GM_RM019,106,GM_RM019:YOLO26l:GM_RM019_000106_001,YOLO26l,GM_RM019_000106_001,"[1.145,269.211,252.69,591.689]",0.790475,car,YOLO11l:botsort:bs_0066;YOLO11l:bytetrack:bt_0077;YOLO26l:botsort:bs_0065;YOLO26l:bytetrack:bt_0068,GM_RM019:YOLO26l:GM_RM019_000106_001:gray_histogram_8+edge_density,GM_RM019:YOLO26l:GM_RM019_000106_001:color_hsv_mean,left,"{""area_ratio"":0.1689956,""aspect_ratio"":0.78004,""color_hsv_mean"":[0.675883,0.098309,0.568834],""gray_histogram_8"":[0.009091,0.07294,0.174542,0.241769,0.183879,0.146211,0.093666,0.077903],""edge_density"":0.075569,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.94461,""tracker_support"":1.0,""vehicle_likeness"":0.922115}",normalized_detection:YOLO26l:GM_RM019_000106_001,p1c_local_cluster=GM_RM019:F106:ALT001;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
GM_RM019,106,GM_RM019:YOLO26l:GM_RM019_000106_002,YOLO26l,GM_RM019_000106_002,"[442.771,324.271,488.538,359.312]",0.302599,car,,GM_RM019:YOLO26l:GM_RM019_000106_002:gray_histogram_8+edge_density,GM_RM019:YOLO26l:GM_RM019_000106_002:color_hsv_mean,none,"{""area_ratio"":0.0033411,""aspect_ratio"":1.30612,""color_hsv_mean"":[0.707816,0.054541,0.412978],""gray_histogram_8"":[0.0,0.000621,0.496894,0.336025,0.129814,0.028571,0.004348,0.003727],""edge_density"":0.196273,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":1.0,""tracker_support"":0.0,""vehicle_likeness"":0.582884}",normalized_detection:YOLO26l:GM_RM019_000106_002,p1c_local_cluster=GM_RM019:F106:ALT003;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
GM_RM019,107,GM_RM019:YOLO11l:GM_RM019_000107_001,YOLO11l,GM_RM019_000107_001,"[0.649,268.22,278.985,594.087]",0.946988,car,YOLO11l:botsort:bs_0066;YOLO11l:bytetrack:bt_0077;YOLO26l:botsort:bs_0065;YOLO26l:bytetrack:bt_0068,GM_RM019:YOLO11l:GM_RM019_000107_001:gray_histogram_8+edge_density,GM_RM019:YOLO11l:GM_RM019_000107_001:color_hsv_mean,left,"{""area_ratio"":0.1889595,""aspect_ratio"":0.85414,""color_hsv_mean"":[0.661313,0.09678,0.572903],""gray_histogram_8"":[0.014278,0.069261,0.175818,0.232963,0.17904,0.143377,0.092896,0.092367],""edge_density"":0.071689,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.896108,""tracker_support"":1.0,""vehicle_likeness"":0.969509}",normalized_detection:YOLO11l:GM_RM019_000107_001,p1c_local_cluster=GM_RM019:F107:ALT001;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
GM_RM019,107,GM_RM019:YOLO26l:GM_RM019_000107_001,YOLO26l,GM_RM019_000107_001,"[1.227,266.22,279.006,596.091]",0.806700,car,YOLO11l:botsort:bs_0066;YOLO11l:bytetrack:bt_0077;YOLO26l:botsort:bs_0065;YOLO26l:bytetrack:bt_0068,GM_RM019:YOLO26l:GM_RM019_000107_001:gray_histogram_8+edge_density,GM_RM019:YOLO26l:GM_RM019_000107_001:color_hsv_mean,left,"{""area_ratio"":0.190899,""aspect_ratio"":0.84208,""color_hsv_mean"":[0.661092,0.096348,0.571981],""gray_histogram_8"":[0.014105,0.068651,0.176128,0.234423,0.180739,0.142217,0.092239,0.091498],""edge_density"":0.071539,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.894239,""tracker_support"":1.0,""vehicle_likeness"":0.921587}",normalized_detection:YOLO26l:GM_RM019_000107_001,p1c_local_cluster=GM_RM019:F107:ALT001;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
GM_RM019,108,GM_RM019:YOLO11l:GM_RM019_000108_001,YOLO11l,GM_RM019_000108_001,"[0.849,265.689,307.52,594.397]",0.943757,car,YOLO11l:botsort:bs_0066;YOLO11l:bytetrack:bt_0077;YOLO26l:botsort:bs_0065;YOLO26l:bytetrack:bt_0068,GM_RM019:YOLO11l:GM_RM019_000108_001:gray_histogram_8+edge_density,GM_RM019:YOLO11l:GM_RM019_000108_001:color_hsv_mean,left,"{""area_ratio"":0.2100105,""aspect_ratio"":0.93296,""color_hsv_mean"":[0.670401,0.099301,0.58488],""gray_histogram_8"":[0.015969,0.075614,0.161933,0.206493,0.185618,0.14512,0.102914,0.10634],""edge_density"":0.068454,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.85567,""tracker_support"":1.0,""vehicle_likeness"":0.963558}",normalized_detection:YOLO11l:GM_RM019_000108_001,p1c_local_cluster=GM_RM019:F108:ALT001;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
GM_RM019,108,GM_RM019:YOLO26l:GM_RM019_000108_001,YOLO26l,GM_RM019_000108_001,"[1.54,266.748,308.175,596.424]",0.810752,car,YOLO11l:botsort:bs_0066;YOLO11l:bytetrack:bt_0077;YOLO26l:botsort:bs_0065;YOLO26l:bytetrack:bt_0068,GM_RM019:YOLO26l:GM_RM019_000108_001:gray_histogram_8+edge_density,GM_RM019:YOLO26l:GM_RM019_000108_001:color_hsv_mean,left,"{""area_ratio"":0.2106043,""aspect_ratio"":0.93011,""color_hsv_mean"":[0.670615,0.099132,0.583469],""gray_histogram_8"":[0.015972,0.075749,0.165147,0.20777,0.182281,0.144585,0.102459,0.106035],""edge_density"":0.0683,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.853746,""tracker_support"":1.0,""vehicle_likeness"":0.918105}",normalized_detection:YOLO26l:GM_RM019_000108_001,p1c_local_cluster=GM_RM019:F108:ALT001;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
GM_RM019,109,GM_RM019:YOLO11l:GM_RM019_000109_001,YOLO11l,GM_RM019_000109_001,"[0.832,268.152,337.411,594.84]",0.951566,car,YOLO11l:botsort:bs_0066;YOLO11l:bytetrack:bt_0077;YOLO26l:botsort:bs_0065;YOLO26l:bytetrack:bt_0068,GM_RM019:YOLO11l:GM_RM019_000109_001:gray_histogram_8+edge_density,GM_RM019:YOLO11l:GM_RM019_000109_001:color_hsv_mean,left,"{""area_ratio"":0.2290762,""aspect_ratio"":1.03028,""color_hsv_mean"":[0.657204,0.098473,0.593372],""gray_histogram_8"":[0.015254,0.074951,0.149019,0.201507,0.193534,0.143203,0.107343,0.115189],""edge_density"":0.068452,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.855655,""tracker_support"":1.0,""vehicle_likeness"":0.966211}",normalized_detection:YOLO11l:GM_RM019_000109_001,p1c_local_cluster=GM_RM019:F109:ALT001;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
GM_RM019,109,GM_RM019:YOLO26l:GM_RM019_000109_001,YOLO26l,GM_RM019_000109_001,"[1.69,271.359,337.538,597.21]",0.847920,car,YOLO11l:botsort:bs_0066;YOLO11l:bytetrack:bt_0077;YOLO26l:botsort:bs_0065;YOLO26l:bytetrack:bt_0068,GM_RM019:YOLO26l:GM_RM019_000109_001:gray_histogram_8+edge_density,GM_RM019:YOLO26l:GM_RM019_000109_001:color_hsv_mean,left+bottom,"{""area_ratio"":0.2279924,""aspect_ratio"":1.03068,""color_hsv_mean"":[0.6578,0.098469,0.591162],""gray_histogram_8"":[0.015301,0.076158,0.154342,0.203175,0.186094,0.142729,0.106979,0.115222],""edge_density"":0.068325,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.854057,""tracker_support"":1.0,""vehicle_likeness"":0.93078}",normalized_detection:YOLO26l:GM_RM019_000109_001,p1c_local_cluster=GM_RM019:F109:ALT001;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
GM_RM019,110,GM_RM019:YOLO11l:GM_RM019_000110_001,YOLO11l,GM_RM019_000110_001,"[0.876,275.631,367.803,595.104]",0.947915,car,YOLO11l:botsort:bs_0066;YOLO11l:bytetrack:bt_0077;YOLO26l:botsort:bs_0065;YOLO26l:bytetrack:bt_0068,GM_RM019:YOLO11l:GM_RM019_000110_001:gray_histogram_8+edge_density,GM_RM019:YOLO11l:GM_RM019_000110_001:color_hsv_mean,left,"{""area_ratio"":0.2442156,""aspect_ratio"":1.14854,""color_hsv_mean"":[0.670846,0.101996,0.60253],""gray_histogram_8"":[0.013931,0.079216,0.13536,0.201344,0.193554,0.143628,0.109205,0.12376],""edge_density"":0.069034,""area_plausibility"":1.0,""aspect_plausibility"":1.0,""structure_support"":0.862923,""tracker_support"":1.0,""vehicle_likeness"":0.965842}",normalized_detection:YOLO11l:GM_RM019_000110_001,p1c_local_cluster=GM_RM019:F110:ALT001;normalization_action=keep_without_grouping_context;suppression_reason=;no_benchmark_input=true
